X.1,SNP,Chromosome,Position,P.value,MAF,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P.values,effect,Adj.P.P.value,Ind.SNP,PS,Software,Method,Trait.name,PVE,QTN.effect,LOD.score,Genotype.for.code.1,Var_error,Var_phen..total.,X,P.value.1,MAF.1,PVE.1
5827,PstI.TP993272,2,58286678,3.41E-05,0.451612903,NA,NA,NA,NA,-1.327329109,0.009210736,C124+2560,PS_N,FarmCPU,FarmCPU,Yld_kg,26.60963531,NA,NA,NA,NA,NA,390,3.00E-05,0.4516,26.61
6185,NsiI.TP241831,8,47079973,0.000135562,0.122641509,96,NA,NA,0.041497122,NA,0.041497122,C106+4202,PS_Y,GAPIT,CMLM+SUPER,CmN,4.550509083,NA,NA,NA,NA,NA,12,1.00E-04,0.1226,4.551
6194,PstI.TP10996,6,57974096,0.000152449,0.127358491,96,NA,NA,0.041999621,NA,0.041999621,C106+4202,PS_Y,GAPIT,CMLM+SUPER,CmN,7.607071094,NA,NA,NA,NA,NA,13,2.00E-04,0.1274,7.607
6195,PstI.TP110898,10,9880843,2.97E-05,0.056603774,96,NA,NA,0.022763291,NA,0.022763291,C106+4202,PS_Y,GAPIT,CMLM+SUPER,CmN,15.0158265,NA,NA,NA,NA,NA,6,3.00E-05,0.0566,15.02
6196,PstI.TP1148487,4,48397503,8.55E-05,0.08490566,96,NA,NA,0.033666545,NA,0.033666545,C106+4202,PS_Y,GAPIT,CMLM+SUPER,CmN,2.998114368,NA,NA,NA,NA,NA,10,9.00E-05,0.08491,2.998
6200,PstI.TP292268,5,3450082,4.87E-06,0.075471698,96,NA,NA,0.006706545,NA,0.006706545,C106+4202,PS_Y,GAPIT,CMLM+SUPER,CmN,4.398181694,NA,NA,NA,NA,NA,5,5.00E-06,0.07547,4.398
6201,PstI.TP374511,1,3576636,2.04E-05,0.136792453,96,NA,NA,0.028134669,NA,0.028134669,C106+4202,PS_Y,GAPIT,CMLM+SUPER,CmDW_g,1.075611614,NA,NA,NA,NA,NA,2,2.00E-05,0.1368,1.076
6202,PstI.TP411848,11,3188,3.10E-05,0.476415094,96,NA,NA,0.028460404,NA,0.028460404,C106+4202,PS_Y,GAPIT,CMLM+SUPER,CmDW_g,6.888276437,NA,NA,NA,NA,NA,3,3.00E-05,0.4764,6.888
6203,PstI.TP411848,11,3188,3.69E-06,0.476415094,96,NA,NA,0.006706545,NA,0.006706545,C106+4202,PS_Y,GAPIT,CMLM+SUPER,CmN,8.714412901,NA,NA,NA,NA,NA,4,4.00E-06,0.4764,8.714
6205,PstI.TP521834,4,53924496,4.96E-05,0.070754717,96,NA,NA,0.022763291,NA,0.022763291,C106+4202,PS_Y,GAPIT,CMLM+SUPER,CmN,12.88434525,NA,NA,NA,NA,NA,9,5.00E-05,0.07075,12.88
6207,PstI.TP570804,4,4364673,0.000184988,0.358490566,96,NA,NA,0.044781346,NA,0.044781346,C106+4202,PS_Y,GAPIT,CMLM+SUPER,CmN,0.282305091,NA,NA,NA,NA,NA,14,2.00E-04,0.3585,0.2823
6208,PstI.TP629514,6,40243524,0.000135082,0.089622642,96,NA,NA,0.041497122,NA,0.041497122,C106+4202,PS_Y,GAPIT,CMLM+SUPER,CmN,12.88612518,NA,NA,NA,NA,NA,11,1.00E-04,0.08962,12.89
6210,PstI.TP69823,1,70805200,4.89E-05,0.254716981,96,NA,NA,0.022763291,NA,0.022763291,C106+4202,PS_Y,GAPIT,CMLM+SUPER,CmN,1.899981191,NA,NA,NA,NA,NA,8,5.00E-05,0.2547,1.9
6212,PstI.TP775752,10,41350986,4.85E-05,0.080188679,96,NA,NA,0.022763291,NA,0.022763291,C106+4202,PS_Y,GAPIT,CMLM+SUPER,CmN,2.748258528,NA,NA,NA,NA,NA,7,5.00E-05,0.08019,2.748
6215,PstI.TP856013,11,5962,7.15E-06,0.061320755,96,NA,NA,0.019694161,NA,0.019694161,C106+4202,PS_Y,GAPIT,CMLM+SUPER,CmDW_g,0.88426907,NA,NA,NA,NA,NA,1,7.00E-06,0.06132,0.8843
6216,PstI.TP856013,11,5962,0.000195055,0.061320755,96,NA,NA,0.044781346,NA,0.044781346,C106+4202,PS_Y,GAPIT,CMLM+SUPER,CmN,3.875107478,NA,NA,NA,NA,NA,15,2.00E-04,0.06132,3.875
6220,NsiI.TP282888,2,675031,0.000467587,0.068965517,106,NA,NA,0.049353815,NA,0.049353815,C116+3293,PS_Y,GAPIT,CMLM+SUPER,CmN,1.977462499,NA,NA,NA,NA,NA,100,5.00E-04,0.06897,1.977
6222,NsiI.TP338280,6,53961287,0.000287517,0.452586207,106,NA,NA,0.042552485,NA,0.042552485,C116+3293,PS_Y,GAPIT,CMLM+SUPER,CmN,0.519979889,NA,NA,NA,NA,NA,94,3.00E-04,0.4526,0.52
6223,NsiI.TP443279,11,14353,6.11E-05,0.271551724,106,NA,NA,0.018240538,NA,0.018240538,C116+3293,PS_Y,GAPIT,CMLM+SUPER,CmN,2.057659412,NA,NA,NA,NA,NA,87,6.00E-05,0.2716,2.058
6228,PstI.TP1025634,2,71277610,0.000302363,0.068965517,106,NA,NA,0.042552485,NA,0.042552485,C116+3293,PS_Y,GAPIT,CMLM+SUPER,CmN,10.00838918,NA,NA,NA,NA,NA,95,3.00E-04,0.06897,10.01
6230,PstI.TP1123778,2,61958273,4.91E-06,0.090517241,106,NA,NA,0.003457194,NA,0.003457194,C116+3293,PS_Y,GAPIT,CMLM+SUPER,CmN,2.612645125,NA,NA,NA,NA,NA,83,5.00E-06,0.09052,2.613
6231,PstI.TP1225179,6,56654494,2.80E-05,0.077586207,106,NA,NA,0.014542415,NA,0.014542415,C116+3293,PS_Y,GAPIT,CMLM+SUPER,CmN,3.075660449,NA,NA,NA,NA,NA,84,3.00E-05,0.07759,3.076
6232,PstI.TP123530,10,7243969,3.71E-05,0.064655172,106,NA,NA,0.014542415,NA,0.014542415,C116+3293,PS_Y,GAPIT,CMLM+SUPER,CmN,6.63246693,NA,NA,NA,NA,NA,85,4.00E-05,0.06466,6.632
6233,PstI.TP1254872,7,56573064,0.000219381,0.077586207,106,NA,NA,0.03562418,NA,0.03562418,C116+3293,PS_Y,GAPIT,CMLM+SUPER,CmN,9.302576477,NA,NA,NA,NA,NA,93,2.00E-04,0.07759,9.303
6235,PstI.TP229079,11,1881,0.000100423,0.129310345,106,NA,NA,0.022340282,NA,0.022340282,C116+3293,PS_Y,GAPIT,CMLM+SUPER,CmN,0.006511564,NA,NA,NA,NA,NA,89,1.00E-04,0.1293,0.006512
6236,PstI.TP26215,9,583262,0.000440976,0.051724138,106,NA,NA,0.048994771,NA,0.048994771,C116+3293,PS_Y,GAPIT,CMLM+SUPER,CmN,10.06060063,NA,NA,NA,NA,NA,99,4.00E-04,0.05172,10.06
6237,PstI.TP285646,7,59945480,6.91E-05,0.068965517,106,NA,NA,0.018240538,NA,0.018240538,C116+3293,PS_Y,GAPIT,CMLM+SUPER,CmN,3.147649684,NA,NA,NA,NA,NA,88,7.00E-05,0.06897,3.148
6238,PstI.TP292268,5,3450082,2.58E-08,0.077586207,106,NA,NA,5.45E-05,NA,5.45E-05,C116+3293,PS_Y,GAPIT,CMLM+SUPER,CmN,2.796292681,NA,NA,NA,NA,NA,81,3.00E-08,0.07759,2.796
6239,PstI.TP292777,7,64227793,4.13E-05,0.051724138,106,NA,NA,0.014542415,NA,0.014542415,C116+3293,PS_Y,GAPIT,CMLM+SUPER,CmN,5.529780788,NA,NA,NA,NA,NA,86,4.00E-05,0.05172,5.53
6242,PstI.TP411848,11,3188,4.62E-06,0.461206897,106,NA,NA,0.003457194,NA,0.003457194,C116+3293,PS_Y,GAPIT,CMLM+SUPER,CmN,11.42535896,NA,NA,NA,NA,NA,82,5.00E-06,0.4612,11.43
6245,PstI.TP454285,2,63153549,0.000359521,0.064655172,106,NA,NA,0.044644039,NA,0.044644039,C116+3293,PS_Y,GAPIT,CMLM+SUPER,CmN,1.516982546,NA,NA,NA,NA,NA,97,4.00E-04,0.06466,1.517
6248,PstI.TP532131,11,3976,0.000402373,0.103448276,106,NA,NA,0.047189363,NA,0.047189363,C116+3293,PS_Y,GAPIT,CMLM+SUPER,CmN,12.91686997,NA,NA,NA,NA,NA,98,4.00E-04,0.1034,12.92
6249,PstI.TP532345,9,38275195,0.000134781,0.056034483,106,NA,NA,0.023710301,NA,0.023710301,C116+3293,PS_Y,GAPIT,CMLM+SUPER,CmN,3.369842605,NA,NA,NA,NA,NA,92,1.00E-04,0.05603,3.37
6255,PstI.TP794569,2,3715278,0.000117117,0.064655172,106,NA,NA,0.022475896,NA,0.022475896,C116+3293,PS_Y,GAPIT,CMLM+SUPER,CmN,13.6262691,NA,NA,NA,NA,NA,91,1.00E-04,0.06466,13.63
6257,PstI.TP836173,11,5793,0.000105828,0.172413793,106,NA,NA,0.022340282,NA,0.022340282,C116+3293,PS_Y,GAPIT,CMLM+SUPER,CmN,0.058225385,NA,NA,NA,NA,NA,90,1.00E-04,0.1724,0.05823
6258,PstI.TP841498,5,69228848,0.000344304,0.099137931,106,NA,NA,0.044644039,NA,0.044644039,C116+3293,PS_Y,GAPIT,CMLM+SUPER,CmN,0.267962075,NA,NA,NA,NA,NA,96,3.00E-04,0.09914,0.268
6264,PstI.TP1025634,2,71277610,8.65E-05,0.068548387,114,NA,NA,0.046700263,NA,0.046700263,C124+2560,PS_Y,GAPIT,CMLM+SUPER,Bcirc_cm,10.84723984,NA,NA,NA,NA,NA,7645,9.00E-05,0.06855,10.85
6265,PstI.TP1025634,2,71277610,0.000266278,0.068548387,114,NA,NA,0.034201566,NA,0.034201566,C124+2560,PS_Y,GAPIT,CMLM+SUPER,CmN,6.533782112,NA,NA,NA,NA,NA,7660,3.00E-04,0.06855,6.534
6266,PstI.TP1123778,2,61958273,0.000224764,0.096774194,114,NA,NA,0.034201566,NA,0.034201566,C124+2560,PS_Y,GAPIT,CMLM+SUPER,CmN,0.570968222,NA,NA,NA,NA,NA,7656,2.00E-04,0.09677,0.571
6270,PstI.TP1226186,3,7342289,0.000295569,0.302419355,114,NA,NA,0.034201566,NA,0.034201566,C124+2560,PS_Y,GAPIT,CMLM+SUPER,CmN,2.003247813,NA,NA,NA,NA,NA,7662,3.00E-04,0.3024,2.003
6273,PstI.TP285646,7,59945480,6.64E-07,0.068548387,114,NA,NA,0.000537875,NA,0.000537875,C124+2560,PS_Y,GAPIT,CMLM+SUPER,CmN,2.541118565,NA,NA,NA,NA,NA,7650,7.00E-07,0.06855,2.541
6274,PstI.TP292268,5,3450082,2.42E-07,0.088709677,114,NA,NA,0.000392213,NA,0.000392213,C124+2560,PS_Y,GAPIT,CMLM+SUPER,CmN,0.016906506,NA,NA,NA,NA,NA,7649,2.00E-07,0.08871,0.01691
6275,PstI.TP292777,7,64227793,8.47E-05,0.052419355,114,NA,NA,0.027434729,NA,0.027434729,C124+2560,PS_Y,GAPIT,CMLM+SUPER,CmN,5.346044103,NA,NA,NA,NA,NA,7653,8.00E-05,0.05242,5.346
6278,PstI.TP387329,9,55961556,2.68E-05,0.185483871,109,NA,NA,0.015570621,NA,0.015570621,C124+2560,PS_Y,GAPIT,CMLM+SUPER,CCirc_cm,13.40569682,NA,NA,NA,NA,NA,7647,3.00E-05,0.1855,13.41
6281,PstI.TP409444,11,3169,0.000280954,0.064516129,114,NA,NA,0.034201566,NA,0.034201566,C124+2560,PS_Y,GAPIT,CMLM+SUPER,CmN,1.321265534,NA,NA,NA,NA,NA,7661,3.00E-04,0.06452,1.321
6282,PstI.TP411848,11,3188,3.05E-06,0.439516129,114,NA,NA,0.001645914,NA,0.001645914,C124+2560,PS_Y,GAPIT,CMLM+SUPER,CmN,14.41512442,NA,NA,NA,NA,NA,7651,3.00E-06,0.4395,14.42
6284,PstI.TP433679,11,3324,2.14E-05,0.137096774,114,NA,NA,0.034726596,NA,0.034726596,C124+2560,PS_Y,GAPIT,CMLM+SUPER,Cml_cm,1,NA,NA,NA,NA,NA,7663,2.00E-05,0.1371,1
6288,PstI.TP532345,9,38275195,0.000134707,0.056451613,114,NA,NA,0.034201566,NA,0.034201566,C124+2560,PS_Y,GAPIT,CMLM+SUPER,CmN,2.00550353,NA,NA,NA,NA,NA,7654,1.00E-04,0.05645,2.006
6289,PstI.TP547023,2,75564773,0.000241145,0.068548387,114,NA,NA,0.034201566,NA,0.034201566,C124+2560,PS_Y,GAPIT,CMLM+SUPER,CmN,0.526621427,NA,NA,NA,NA,NA,7658,2.00E-04,0.06855,0.5266
6292,PstI.TP55941,6,51146867,1.15E-05,0.245967742,109,NA,NA,0.015570621,NA,0.015570621,C124+2560,PS_Y,GAPIT,CMLM+SUPER,CCirc_cm,3.794578552,NA,NA,NA,NA,NA,7646,1.00E-05,0.246,3.795
6296,PstI.TP663427,1,70529598,1.54E-06,0.076612903,114,NA,NA,0.002494776,NA,0.002494776,C124+2560,PS_Y,GAPIT,CMLM+SUPER,Bcirc_cm,0.592505509,NA,NA,NA,NA,NA,7643,2.00E-06,0.07661,0.5925
6300,PstI.TP770895,1,13263569,2.88E-05,0.116935484,109,NA,NA,0.015570621,NA,0.015570621,C124+2560,PS_Y,GAPIT,CMLM+SUPER,CCirc_cm,5.50874031,NA,NA,NA,NA,NA,7648,3.00E-05,0.1169,5.509
6302,PstI.TP774963,6,1911989,4.64E-05,0.161290323,114,NA,NA,0.037620253,NA,0.037620253,C124+2560,PS_Y,GAPIT,CMLM+SUPER,Bcirc_cm,0.320494629,NA,NA,NA,NA,NA,7644,5.00E-05,0.1613,0.3205
6304,PstI.TP794569,2,3715278,1.16E-05,0.060483871,114,NA,NA,0.004680022,NA,0.004680022,C124+2560,PS_Y,GAPIT,CMLM+SUPER,CmN,12.92252539,NA,NA,NA,NA,NA,7652,1.00E-05,0.06048,12.92
6306,PstI.TP836173,11,5793,0.000201989,0.181451613,114,NA,NA,0.034201566,NA,0.034201566,C124+2560,PS_Y,GAPIT,CMLM+SUPER,CmN,0.119384399,NA,NA,NA,NA,NA,7655,2.00E-04,0.1815,0.1194
6307,PstI.TP841498,5,69228848,0.000237943,0.10483871,114,NA,NA,0.034201566,NA,0.034201566,C124+2560,PS_Y,GAPIT,CMLM+SUPER,CmN,0.352815475,NA,NA,NA,NA,NA,7657,2.00E-04,0.1048,0.3528
6308,PstI.TP869093,1,11187262,0.00024941,0.221774194,114,NA,NA,0.034201566,NA,0.034201566,C124+2560,PS_Y,GAPIT,CMLM+SUPER,CmN,1.703601712,NA,NA,NA,NA,NA,7659,2.00E-04,0.2218,1.704
6334,GFSSContig18315_975,9,53976945,7.42E-06,0.202380141,114,NA,NA,0.00748932,NA,0.00748932,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,3.008055333,NA,NA,NA,NA,NA,45,7.00E-06,0.2024,3.008
6399,NsiI.TP122100,11,10465,2.16E-08,0.13244965,114,NA,NA,0.000251184,NA,0.000251184,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,0.001951434,NA,NA,NA,NA,NA,21,2.00E-08,0.1324,0.001951
6425,NsiI.TP127922,4,54754163,3.08E-07,0.178547982,114,NA,NA,0.001288711,NA,0.001288711,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,4.03091904,NA,NA,NA,NA,NA,25,3.00E-07,0.1785,4.031
6495,NsiI.TP154371,4,5011408,8.54E-05,0.064626923,114,NA,NA,0.035389774,NA,0.035389774,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,9.648844109,NA,NA,NA,NA,NA,82,9.00E-05,0.06463,9.649
6633,NsiI.TP226043,11,11664,2.67E-05,0.216104342,114,NA,NA,0.016162743,NA,0.016162743,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,0.163697156,NA,NA,NA,NA,NA,62,3.00E-05,0.2161,0.1637
6810,NsiI.TP332475,3,64344627,7.43E-05,0.202614379,114,NA,NA,0.034190098,NA,0.034190098,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,2.971436164,NA,NA,NA,NA,NA,76,7.00E-05,0.2026,2.971
6818,NsiI.TP338132,3,59218088,2.44E-05,0.147715095,114,NA,NA,0.015640525,NA,0.015640525,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,0.838753274,NA,NA,NA,NA,NA,60,2.00E-05,0.1477,0.8388
6838,NsiI.TP352026,6,555824,2.88E-07,0.067067505,114,NA,NA,0.001288711,NA,0.001288711,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,4.442646482,NA,NA,NA,NA,NA,24,3.00E-07,0.06707,4.443
6875,NsiI.TP370880,3,68111215,7.02E-06,0.05050046,114,NA,NA,0.00748932,NA,0.00748932,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,1.942746842,NA,NA,NA,NA,NA,43,7.00E-06,0.0505,1.943
6934,NsiI.TP409721,2,65096533,3.44E-07,0.091503268,114,NA,NA,0.001288711,NA,0.001288711,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,0.041287663,NA,NA,NA,NA,NA,26,3.00E-07,0.0915,0.04129
6944,NsiI.TP415575,9,53923129,3.54E-05,0.053394754,114,NA,NA,0.019372789,NA,0.019372789,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,0.552479027,NA,NA,NA,NA,NA,67,4.00E-05,0.05339,0.5525
7032,NsiI.TP434358,11,14139,9.86E-05,0.079157303,114,NA,NA,0.038034787,NA,0.038034787,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,0.108341393,NA,NA,NA,NA,NA,87,1.00E-04,0.07916,0.1083
7082,NsiI.TP448134,11,14419,6.69E-05,0.066789506,114,NA,NA,0.031893473,NA,0.031893473,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,1.205757302,NA,NA,NA,NA,NA,73,7.00E-05,0.06679,1.206
7115,NsiI.TP465791,1,74820948,5.15E-05,0.130657542,114,NA,NA,0.025975776,NA,0.025975776,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,2.576238777,NA,NA,NA,NA,NA,71,5.00E-05,0.1307,2.576
7149,NsiI.TP473151,11,14822,3.73E-06,0.056614115,114,NA,NA,0.005439111,NA,0.005439111,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,0.534055564,NA,NA,NA,NA,NA,37,4.00E-06,0.05661,0.5341
7211,NsiI.TP494603,2,61270017,1.05E-05,0.201579025,114,NA,NA,0.008319512,NA,0.008319512,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,3.371213216,NA,NA,NA,NA,NA,52,1.00E-05,0.2016,3.371
7263,NsiI.TP51472,11,9740,8.17E-05,0.052390055,114,NA,NA,0.034662942,NA,0.034662942,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,2.265230745,NA,NA,NA,NA,NA,80,8.00E-05,0.05239,2.265
7266,NsiI.TP515167,4,68022596,1.70E-05,0.292264395,114,NA,NA,0.012399085,NA,0.012399085,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,0.010552011,NA,NA,NA,NA,NA,55,2.00E-05,0.2923,0.01055
7276,NsiI.TP525011,10,450727,1.00E-05,0.24146538,114,NA,NA,0.008231978,NA,0.008231978,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,0.180181393,NA,NA,NA,NA,NA,51,1.00E-05,0.2415,0.1802
7301,NsiI.TP545368,11,15846,8.24E-07,0.46891292,114,NA,NA,0.002034091,NA,0.002034091,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,0.075594459,NA,NA,NA,NA,NA,29,8.00E-07,0.4689,0.07559
7411,NsiI.TP615473,11,16715,7.78E-05,0.051973513,114,NA,NA,0.034349704,NA,0.034349704,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,2.481340996,NA,NA,NA,NA,NA,78,8.00E-05,0.05197,2.481
7425,NsiI.TP617177,2,52050200,7.64E-05,0.188854825,114,NA,NA,0.034349704,NA,0.034349704,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,2.170725304,NA,NA,NA,NA,NA,77,8.00E-05,0.1889,2.171
7589,NsiI.TP681203,1,8181678,2.21E-05,0.052983457,114,NA,NA,0.014876088,NA,0.014876088,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,2.416794257,NA,NA,NA,NA,NA,58,2.00E-05,0.05298,2.417
7709,NsiI.TP753743,9,41089177,5.56E-05,0.077945806,114,NA,NA,0.027543014,NA,0.027543014,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,2.287130844,NA,NA,NA,NA,NA,72,6.00E-05,0.07795,2.287
7748,NsiI.TP762015,7,823818,1.32E-05,0.05733245,114,NA,NA,0.010221428,NA,0.010221428,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,0.836376787,NA,NA,NA,NA,NA,53,1.00E-05,0.05733,0.8364
7771,NsiI.TP787181,11,18814,8.19E-05,0.055365383,114,NA,NA,0.034662942,NA,0.034662942,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,3.920826902,NA,NA,NA,NA,NA,81,8.00E-05,0.05537,3.921
7826,NsiI.TP90957,9,58754094,3.46E-05,0.053646844,114,NA,NA,0.019307455,NA,0.019307455,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,14.29219023,NA,NA,NA,NA,NA,66,3.00E-05,0.05365,14.29
7881,PstI.TP1016686,11,7060,2.07E-05,0.401719793,114,NA,NA,0.014319597,NA,0.014319597,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,0.021144027,NA,NA,NA,NA,NA,57,2.00E-05,0.4017,0.02114
7889,PstI.TP1021221,11,7084,1.56E-05,0.131974268,114,NA,NA,0.011694802,NA,0.011694802,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,0.996943927,NA,NA,NA,NA,NA,54,2.00E-05,0.132,0.9969
7965,PstI.TP107240,8,62622087,4.91E-06,0.065020207,114,NA,NA,0.006223081,NA,0.006223081,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,0.138315086,NA,NA,NA,NA,NA,39,5.00E-06,0.06502,0.1383
7986,PstI.TP1098463,4,65166320,2.97E-05,0.176766017,114,NA,NA,0.01691518,NA,0.01691518,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,0.80394549,NA,NA,NA,NA,NA,65,3.00E-05,0.1768,0.8039
8051,PstI.TP1146105,3,17294985,9.79E-06,0.380626428,114,NA,NA,0.008231978,NA,0.008231978,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,0.10689498,NA,NA,NA,NA,NA,49,1.00E-05,0.3806,0.1069
8068,PstI.TP116046,7,62490129,2.75E-06,0.159430558,114,NA,NA,0.004238718,NA,0.004238718,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,8.52746896,NA,NA,NA,NA,NA,36,3.00E-06,0.1594,8.527
8148,PstI.TP1212724,1,72123046,1.35E-06,0.076846138,114,NA,NA,0.002534524,NA,0.002534524,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,2.885414922,NA,NA,NA,NA,NA,33,1.00E-06,0.07685,2.885
8153,PstI.TP1225854,11,8636,2.47E-06,0.088235294,114,NA,NA,0.032454831,NA,0.032454831,124+36088im,PS_Y,GAPIT,CMLM+SUPER,Bcirc_cm,0.412928936,NA,NA,NA,NA,NA,18,2.00E-06,0.08824,0.4129
8169,PstI.TP1235909,4,64295006,1.53E-07,0.148602511,114,NA,NA,0.001005132,NA,0.001005132,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,2.099187467,NA,NA,NA,NA,NA,23,2.00E-07,0.1486,2.099
8176,PstI.TP1237979,11,8717,4.98E-06,0.051434563,114,NA,NA,0.006223081,NA,0.006223081,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,3.052350854,NA,NA,NA,NA,NA,40,5.00E-06,0.05143,3.052
8202,PstI.TP1248844,8,1028461,0.000125894,0.077493976,114,NA,NA,0.046516979,NA,0.046516979,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,10.25363173,NA,NA,NA,NA,NA,90,1.00E-04,0.07749,10.25
8205,PstI.TP1250993,4,666401,2.87E-08,0.108633316,114,NA,NA,0.000251184,NA,0.000251184,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,0.824888793,NA,NA,NA,NA,NA,22,3.00E-08,0.1086,0.8249
8269,PstI.TP140756,11,1171,9.13E-05,0.258108132,114,NA,NA,0.036288326,NA,0.036288326,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,0.841137665,NA,NA,NA,NA,NA,85,9.00E-05,0.2581,0.8411
8295,PstI.TP153500,2,76322220,9.27E-05,0.495020038,114,NA,NA,0.036288326,NA,0.036288326,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,0.157331839,NA,NA,NA,NA,NA,86,9.00E-05,0.495,0.1573
8366,PstI.TP190549,7,57197488,8.63E-05,0.098139455,114,NA,NA,0.035389774,NA,0.035389774,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,4.470784056,NA,NA,NA,NA,NA,83,9.00E-05,0.09814,4.471
8367,PstI.TP192620,11,1575,8.53E-07,0.171574713,114,NA,NA,0.002034091,NA,0.002034091,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,2.808833014,NA,NA,NA,NA,NA,30,9.00E-07,0.1716,2.809
8460,PstI.TP253210,11,2060,1.75E-08,0.0926455,114,NA,NA,0.000251184,NA,0.000251184,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,1.244611063,NA,NA,NA,NA,NA,20,2.00E-08,0.09265,1.245
8466,PstI.TP257951,4,14228269,7.42E-06,0.066544798,114,NA,NA,0.00748932,NA,0.00748932,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,3.15640672,NA,NA,NA,NA,NA,44,7.00E-06,0.06654,3.156
8524,PstI.TP300328,3,10399618,0.00010253,0.154327136,114,NA,NA,0.038655549,NA,0.038655549,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,0.722777121,NA,NA,NA,NA,NA,88,1.00E-04,0.1543,0.7228
8531,PstI.TP30419,11,232,6.69E-05,0.070682318,114,NA,NA,0.031893473,NA,0.031893473,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,3.96527009,NA,NA,NA,NA,NA,74,7.00E-05,0.07068,3.965
8547,PstI.TP317521,4,66042591,6.19E-06,0.100551184,114,NA,NA,0.007056635,NA,0.007056635,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,0.11832447,NA,NA,NA,NA,NA,42,6.00E-06,0.1006,0.1183
8566,PstI.TP320216,11,2535,5.70E-07,0.314525608,114,NA,NA,0.001869182,NA,0.001869182,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,0.536763394,NA,NA,NA,NA,NA,27,6.00E-07,0.3145,0.5368
8567,PstI.TP323391,11,2564,2.41E-05,0.115147594,114,NA,NA,0.015640525,NA,0.015640525,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,3.57423409,NA,NA,NA,NA,NA,59,2.00E-05,0.1151,3.574
8589,PstI.TP344899,7,61484903,9.74E-06,0.056414486,114,NA,NA,0.008231978,NA,0.008231978,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,0.5639921,NA,NA,NA,NA,NA,48,1.00E-05,0.05641,0.564
8670,PstI.TP410209,3,69602329,1.00E-05,0.382526863,114,NA,NA,0.008231978,NA,0.008231978,124+36088im,PS_Y,GAPIT,CMLM+SUPER,CmN,1.453647377,NA,NA,NA,NA,NA,50,1.00E-05,0.3825,1.454
