,SNP,ID,Chromosome,Position,Trait.name,PS,Ind.SNP,SUPER,FarmCPU,mrMLM,rrBLUP,GLM,MAF.1.x,PVE.1.y,Gene,chr,start,end,width,strand,dis_start.positon,dis_positon.end
1678,PstI.TP789647,CmD_LI_mm.57,3,69354547,CmD_LI_mm,CmD_LI_mm(PS_Y(5)),CmD_LI_mm(C116+3293(3);C124+2560(2)),,,CmD_LI_mm(FASTmrMLM(2)ISIS EM-BLASSO(1)pKWmEB(2)),,,0.3589,5.791,Sobic.003G379700.2,Chr03,69351545,69356140,4596,-,-3002,-1593
1679,PstI.TP789647,CmD_LI_mm.57,3,69354547,CmD_LI_mm,CmD_LI_mm(PS_Y(5)),CmD_LI_mm(C116+3293(3);C124+2560(2)),,,CmD_LI_mm(FASTmrMLM(2)ISIS EM-BLASSO(1)pKWmEB(2)),,,0.3589,5.791,Sobic.003G379700.1,Chr03,69351545,69356137,4593,-,-3002,-1590
1680,PstI.TP789647,CmD_BI_mm.68,3,69354547,CmD_BI_mm,CmD_BI_mm(PS_N(4);PS_Y(5)),CmD_BI_mm(C116+3293(7);C124+2560(2)),,,CmD_BI_mm(FASTmrEMMA(1)FASTmrMLM(3)ISIS EM-BLASSO(2)mrMLM(1)pKWmEB(2)),,,0.3589,9.656,Sobic.003G379700.2,Chr03,69351545,69356140,4596,-,-3002,-1593
1681,PstI.TP789647,CmD_BI_mm.68,3,69354547,CmD_BI_mm,CmD_BI_mm(PS_N(4);PS_Y(5)),CmD_BI_mm(C116+3293(7);C124+2560(2)),,,CmD_BI_mm(FASTmrEMMA(1)FASTmrMLM(3)ISIS EM-BLASSO(2)mrMLM(1)pKWmEB(2)),,,0.3589,9.656,Sobic.003G379700.1,Chr03,69351545,69356137,4593,-,-3002,-1590
1682,PstI.TP789647,CmD_BI_mm.68,3,69354547,CmD_BI_mm,CmD_BI_mm(PS_N(4);PS_Y(5)),CmD_BI_mm(C116+3293(7);C124+2560(2)),,,CmD_BI_mm(FASTmrEMMA(1)FASTmrMLM(3)ISIS EM-BLASSO(2)mrMLM(1)pKWmEB(2)),,,0.3589,9.656,Sobic.003G379700.1,Chr03,69351545,69356137,4593,-,-3002,-1590
1683,PstI.TP789647,CmD_BI_mm.68,3,69354547,CmD_BI_mm,CmD_BI_mm(PS_N(4);PS_Y(5)),CmD_BI_mm(C116+3293(7);C124+2560(2)),,,CmD_BI_mm(FASTmrEMMA(1)FASTmrMLM(3)ISIS EM-BLASSO(2)mrMLM(1)pKWmEB(2)),,,0.3589,9.656,Sobic.003G379700.2,Chr03,69351545,69356140,4596,-,-3002,-1593
1684,PstI.TP789647,CmD_BI_mm.68,3,69354547,CmD_BI_mm,CmD_BI_mm(PS_N(4);PS_Y(5)),CmD_BI_mm(C116+3293(7);C124+2560(2)),,,CmD_BI_mm(FASTmrEMMA(1)FASTmrMLM(3)ISIS EM-BLASSO(2)mrMLM(1)pKWmEB(2)),,,0.3589,9.656,Sobic.003G379700.1,Chr03,69351545,69356137,4593,-,-3002,-1590
1685,PstI.TP789647,CmD_BI_mm.68,3,69354547,CmD_BI_mm,CmD_BI_mm(PS_N(4);PS_Y(5)),CmD_BI_mm(C116+3293(7);C124+2560(2)),,,CmD_BI_mm(FASTmrEMMA(1)FASTmrMLM(3)ISIS EM-BLASSO(2)mrMLM(1)pKWmEB(2)),,,0.3589,9.656,Sobic.003G379700.2,Chr03,69351545,69356140,4596,-,-3002,-1593
1686,PstI.TP789647,CmD_BI_mm.68,3,69354547,CmD_BI_mm,CmD_BI_mm(PS_N(4);PS_Y(5)),CmD_BI_mm(C116+3293(7);C124+2560(2)),,,CmD_BI_mm(FASTmrEMMA(1)FASTmrMLM(3)ISIS EM-BLASSO(2)mrMLM(1)pKWmEB(2)),,,0.3589,9.656,Sobic.003G379700.1,Chr03,69351545,69356137,4593,-,-3002,-1590
1687,PstI.TP789647,CmD_BI_mm.68,3,69354547,CmD_BI_mm,CmD_BI_mm(PS_N(4);PS_Y(5)),CmD_BI_mm(C116+3293(7);C124+2560(2)),,,CmD_BI_mm(FASTmrEMMA(1)FASTmrMLM(3)ISIS EM-BLASSO(2)mrMLM(1)pKWmEB(2)),,,0.3589,9.656,Sobic.003G379700.2,Chr03,69351545,69356140,4596,-,-3002,-1593
1688,PstI.TP789647,CmD_BI_mm.68,3,69354547,CmD_BI_mm,CmD_BI_mm(PS_N(4);PS_Y(5)),CmD_BI_mm(C116+3293(7);C124+2560(2)),,,CmD_BI_mm(FASTmrEMMA(1)FASTmrMLM(3)ISIS EM-BLASSO(2)mrMLM(1)pKWmEB(2)),,,0.3589,9.656,Sobic.003G379700.2,Chr03,69351545,69356140,4596,-,-3002,-1593
1689,PstI.TP789647,CmD_BI_mm.68,3,69354547,CmD_BI_mm,CmD_BI_mm(PS_N(4);PS_Y(5)),CmD_BI_mm(C116+3293(7);C124+2560(2)),,,CmD_BI_mm(FASTmrEMMA(1)FASTmrMLM(3)ISIS EM-BLASSO(2)mrMLM(1)pKWmEB(2)),,,0.3589,9.656,Sobic.003G379700.1,Chr03,69351545,69356137,4593,-,-3002,-1590
1690,PstI.TP789647,SDW_kg.46,3,69354547,SDW_kg,SDW_kg(PS_N(1);PS_Y(8)),SDW_kg(C116+3293(4);C124+2560(5)),,,SDW_kg(FASTmrMLM(2)ISIS EM-BLASSO(2)mrMLM(2)pKWmEB(2)pLARmEB(1)),,,0.3589,9.737,Sobic.003G379700.2,Chr03,69351545,69356140,4596,-,-3002,-1593
1691,PstI.TP789647,SDW_kg.46,3,69354547,SDW_kg,SDW_kg(PS_N(1);PS_Y(8)),SDW_kg(C116+3293(4);C124+2560(5)),,,SDW_kg(FASTmrMLM(2)ISIS EM-BLASSO(2)mrMLM(2)pKWmEB(2)pLARmEB(1)),,,0.3589,9.737,Sobic.003G379700.1,Chr03,69351545,69356137,4593,-,-3002,-1590
1692,PstI.TP789647,SDW_kg.46,3,69354547,SDW_kg,SDW_kg(PS_N(1);PS_Y(8)),SDW_kg(C116+3293(4);C124+2560(5)),,,SDW_kg(FASTmrMLM(2)ISIS EM-BLASSO(2)mrMLM(2)pKWmEB(2)pLARmEB(1)),,,0.3589,9.737,Sobic.003G379700.1,Chr03,69351545,69356137,4593,-,-3002,-1590
1693,PstI.TP789647,SDW_kg.46,3,69354547,SDW_kg,SDW_kg(PS_N(1);PS_Y(8)),SDW_kg(C116+3293(4);C124+2560(5)),,,SDW_kg(FASTmrMLM(2)ISIS EM-BLASSO(2)mrMLM(2)pKWmEB(2)pLARmEB(1)),,,0.3589,9.737,Sobic.003G379700.2,Chr03,69351545,69356140,4596,-,-3002,-1593
1694,PstI.TP789647,SDW_kg.46,3,69354547,SDW_kg,SDW_kg(PS_N(1);PS_Y(8)),SDW_kg(C116+3293(4);C124+2560(5)),,,SDW_kg(FASTmrMLM(2)ISIS EM-BLASSO(2)mrMLM(2)pKWmEB(2)pLARmEB(1)),,,0.3589,9.737,Sobic.003G379700.1,Chr03,69351545,69356137,4593,-,-3002,-1590
1695,PstI.TP789647,SDW_kg.46,3,69354547,SDW_kg,SDW_kg(PS_N(1);PS_Y(8)),SDW_kg(C116+3293(4);C124+2560(5)),,,SDW_kg(FASTmrMLM(2)ISIS EM-BLASSO(2)mrMLM(2)pKWmEB(2)pLARmEB(1)),,,0.3589,9.737,Sobic.003G379700.2,Chr03,69351545,69356140,4596,-,-3002,-1593
1696,PstI.TP789647,SDW_kg.46,3,69354547,SDW_kg,SDW_kg(PS_N(1);PS_Y(8)),SDW_kg(C116+3293(4);C124+2560(5)),,,SDW_kg(FASTmrMLM(2)ISIS EM-BLASSO(2)mrMLM(2)pKWmEB(2)pLARmEB(1)),,,0.3589,9.737,Sobic.003G379700.1,Chr03,69351545,69356137,4593,-,-3002,-1590
1697,PstI.TP789647,SDW_kg.46,3,69354547,SDW_kg,SDW_kg(PS_N(1);PS_Y(8)),SDW_kg(C116+3293(4);C124+2560(5)),,,SDW_kg(FASTmrMLM(2)ISIS EM-BLASSO(2)mrMLM(2)pKWmEB(2)pLARmEB(1)),,,0.3589,9.737,Sobic.003G379700.2,Chr03,69351545,69356140,4596,-,-3002,-1593
1698,PstI.TP789647,SDW_kg.46,3,69354547,SDW_kg,SDW_kg(PS_N(1);PS_Y(8)),SDW_kg(C116+3293(4);C124+2560(5)),,,SDW_kg(FASTmrMLM(2)ISIS EM-BLASSO(2)mrMLM(2)pKWmEB(2)pLARmEB(1)),,,0.3589,9.737,Sobic.003G379700.2,Chr03,69351545,69356140,4596,-,-3002,-1593
1699,PstI.TP789647,SDW_kg.46,3,69354547,SDW_kg,SDW_kg(PS_N(1);PS_Y(8)),SDW_kg(C116+3293(4);C124+2560(5)),,,SDW_kg(FASTmrMLM(2)ISIS EM-BLASSO(2)mrMLM(2)pKWmEB(2)pLARmEB(1)),,,0.3589,9.737,Sobic.003G379700.1,Chr03,69351545,69356137,4593,-,-3002,-1590
1700,PstI.TP790069,CmDW_g.57,2,699673,CmDW_g,CmDW_g(PS_N(2)),CmDW_g(C124+2560(2)),,,CmDW_g(ISIS EM-BLASSO(1)pKWmEB(1)),,,0.2621,27.61,Sobic.002G007400.1,Chr02,698947,700577,1631,-,-726,-904
1701,PstI.TP790069,CmDW_g.57,2,699673,CmDW_g,CmDW_g(PS_N(2)),CmDW_g(C124+2560(2)),,,CmDW_g(ISIS EM-BLASSO(1)pKWmEB(1)),,,0.2621,27.61,Sobic.002G007400.1,Chr02,698947,700577,1631,-,-726,-904
1702,PstI.TP790069,Bcirc_cm.70,2,699673,Bcirc_cm,Bcirc_cm(PS_N(7)),Bcirc_cm(C116+3293(4);C124+2560(3)),,Bcirc_cm(FarmCPU(1)),Bcirc_cm(FASTmrMLM(1)ISIS EM-BLASSO(1)mrMLM(2)pKWmEB(2)),,,0.2759,53.44,Sobic.002G007400.1,Chr02,698947,700577,1631,-,-726,-904
1703,PstI.TP790069,Bcirc_cm.70,2,699673,Bcirc_cm,Bcirc_cm(PS_N(7)),Bcirc_cm(C116+3293(4);C124+2560(3)),,Bcirc_cm(FarmCPU(1)),Bcirc_cm(FASTmrMLM(1)ISIS EM-BLASSO(1)mrMLM(2)pKWmEB(2)),,,0.2759,53.44,Sobic.002G007400.1,Chr02,698947,700577,1631,-,-726,-904
1704,PstI.TP794569,CmN.220,2,3715278,CmN,CmN(PS_N(3);PS_Y(4)),CmN(C116+3293(3);C124+2560(4)),CmN(CMLM+SUPER(2)MLM+SUPER(2)),,CmN(FASTmrMLM(1)mrMLM(2)),,,0.0658,17.52,Sobic.002G037700.1,Chr02,3705260,3715914,10655,-,-10018,-636
1705,PstI.TP795667,Cml_cm.64,8,528900,Cml_cm,Cml_cm(PS_N(1)),Cml_cm(124+36088im(1)),,Cml_cm(FarmCPU(1)),,,,0.06863,14.57,Sobic.008G006400.1,Chr08,527846,528916,1071,+,-1054,-16
1706,PstI.TP795667,Cml_cm.64,8,528900,Cml_cm,Cml_cm(PS_N(1)),Cml_cm(124+36088im(1)),,Cml_cm(FarmCPU(1)),,,,0.06863,14.57,Sobic.008G006500.1,Chr08,529177,532714,3538,+,277,-3814
1707,PstI.TP797083,SDW_kg.47,3,58432596,SDW_kg,SDW_kg(PS_N(1)),SDW_kg(C116+3293(1)),,SDW_kg(FarmCPU(1)),,,,0.09914,4.685,Sobic.003G245300.2,Chr03,58430977,58433031,2055,-,-1619,-435
1708,PstI.TP797083,SDW_kg.47,3,58432596,SDW_kg,SDW_kg(PS_N(1)),SDW_kg(C116+3293(1)),,SDW_kg(FarmCPU(1)),,,,0.09914,4.685,Sobic.003G245300.4,Chr03,58431485,58433031,1547,-,-1111,-435
1709,PstI.TP797083,SDW_kg.47,3,58432596,SDW_kg,SDW_kg(PS_N(1)),SDW_kg(C116+3293(1)),,SDW_kg(FarmCPU(1)),,,,0.09914,4.685,Sobic.003G245300.3,Chr03,58431485,58433031,1547,-,-1111,-435
1710,PstI.TP797446,CmN.221,3,12140520,CmN,CmN(PS_Y(1)),CmN(124+36088im(1)),CmN(CMLM+SUPER(1)),,,,,0.1945,1.728,Sobic.003G129600.1,Chr03,12133834,12140553,6720,-,-6686,-33
1711,PstI.TP802133,CmN.222,4,51215387,CmN,CmN(PS_Y(1)),CmN(124+36088im(1)),CmN(CMLM+SUPER(1)),,,,,0.4906,1.311,Sobic.004G162900.1,Chr04,51214219,51215601,1383,-,-1168,-214
1713,PstI.TP805461,CmDW_g.58,1,71344044,CmDW_g,CmDW_g(PS_N(1)),CmDW_g(C116+3293(1)),,CmDW_g(FarmCPU(1)),,,,0.4224,0.8452,Sobic.001G434800.1,Chr01,71342270,71343480,1211,+,-1774,564
1717,PstI.TP814417,CCirc_cm.45,7,63993858,CCirc_cm,CCirc_cm(PS_N(1)),CCirc_cm(124+36088im(1)),,,CCirc_cm(mrMLM(1)),,,0.0513,13.33,Sobic.007G211000.1,Chr07,63992668,63995898,3231,-,-1190,-2040
1718,PstI.TP814417,CCirc_cm.45,7,63993858,CCirc_cm,CCirc_cm(PS_N(1)),CCirc_cm(124+36088im(1)),,,CCirc_cm(mrMLM(1)),,,0.0513,13.33,Sobic.007G211000.4,Chr07,63992584,63995898,3315,-,-1274,-2040
1719,PstI.TP814417,CCirc_cm.45,7,63993858,CCirc_cm,CCirc_cm(PS_N(1)),CCirc_cm(124+36088im(1)),,,CCirc_cm(mrMLM(1)),,,0.0513,13.33,Sobic.007G211000.3,Chr07,63992583,63995898,3316,-,-1275,-2040
1720,PstI.TP814417,CCirc_cm.45,7,63993858,CCirc_cm,CCirc_cm(PS_N(1)),CCirc_cm(124+36088im(1)),,,CCirc_cm(mrMLM(1)),,,0.0513,13.33,Sobic.007G211000.5,Chr07,63992606,63995903,3298,-,-1252,-2045
1721,PstI.TP815977,CmN.223,8,47698137,CmN,CmN(PS_N(1)),CmN(C124+2560(1)),,,CmN(pKWmEB(1)),,,0.3306,3.642,Sobic.008G100801.1,Chr08,47697853,47699186,1334,+,-284,-1049
1722,PstI.TP815977,CmN.223,8,47698137,CmN,CmN(PS_N(1)),CmN(C124+2560(1)),,,CmN(pKWmEB(1)),,,0.3306,3.642,Sobic.008G100700.1,Chr08,47695374,47702005,6632,-,-2763,-3868
1724,PstI.TP828064,CmN.224,9,55177255,CmN,CmN(PS_Y(1)),CmN(C106+4202(1)),CmN(MLM+SUPER(1)),,,,,0.08962,6.695,Sobic.009G202801.1,Chr09,55172523,55178621,6099,-,-4732,-1366
1725,PstI.TP832974,SDW_kg.48,1,73972161,SDW_kg,SDW_kg(PS_N(1)),SDW_kg(124+36088im(1)),,,SDW_kg(FASTmrMLM(1)),,,0.4637,3.852,Sobic.001G466000.1,Chr01,73968592,73973515,4924,+,-3569,-1354
1733,PstI.TP838455,Bcirc_cm.72,2,64681502,Bcirc_cm,Bcirc_cm(PS_N(2)),Bcirc_cm(C116+3293(2)),,Bcirc_cm(FarmCPU(1)),Bcirc_cm(ISIS EM-BLASSO(1)),,,0.4483,6.614,Sobic.002G261600.3,Chr02,64678962,64686425,7464,-,-2540,-4923
1734,PstI.TP838455,Bcirc_cm.72,2,64681502,Bcirc_cm,Bcirc_cm(PS_N(2)),Bcirc_cm(C116+3293(2)),,Bcirc_cm(FarmCPU(1)),Bcirc_cm(ISIS EM-BLASSO(1)),,,0.4483,6.614,Sobic.002G261600.5,Chr02,64674724,64686425,11702,-,-6778,-4923
1735,PstI.TP838455,Bcirc_cm.72,2,64681502,Bcirc_cm,Bcirc_cm(PS_N(2)),Bcirc_cm(C116+3293(2)),,Bcirc_cm(FarmCPU(1)),Bcirc_cm(ISIS EM-BLASSO(1)),,,0.4483,6.614,Sobic.002G261600.1,Chr02,64673010,64686425,13416,-,-8492,-4923
1736,PstI.TP838455,Bcirc_cm.72,2,64681502,Bcirc_cm,Bcirc_cm(PS_N(2)),Bcirc_cm(C116+3293(2)),,Bcirc_cm(FarmCPU(1)),Bcirc_cm(ISIS EM-BLASSO(1)),,,0.4483,6.614,Sobic.002G261600.2,Chr02,64673010,64686425,13416,-,-8492,-4923
1740,PstI.TP840657,Yld_kg.55,4,3859798,Yld_kg,Yld_kg(PS_N(2)),Yld_kg(124+36088im(2)),,,Yld_kg(FASTmrMLM(1)mrMLM(1)),,,0.2582,8.792,Sobic.004G047400.2,Chr04,3855891,3860016,4126,+,-3907,-218
1741,PstI.TP840657,Yld_kg.55,4,3859798,Yld_kg,Yld_kg(PS_N(2)),Yld_kg(124+36088im(2)),,,Yld_kg(FASTmrMLM(1)mrMLM(1)),,,0.2582,8.792,Sobic.004G047400.2,Chr04,3855891,3860016,4126,+,-3907,-218
1742,PstI.TP840657,Yld_kg.55,4,3859798,Yld_kg,Yld_kg(PS_N(2)),Yld_kg(124+36088im(2)),,,Yld_kg(FASTmrMLM(1)mrMLM(1)),,,0.2582,8.792,Sobic.004G047500.1,Chr04,3860175,3863495,3321,-,377,-3697
1743,PstI.TP840657,Yld_kg.55,4,3859798,Yld_kg,Yld_kg(PS_N(2)),Yld_kg(124+36088im(2)),,,Yld_kg(FASTmrMLM(1)mrMLM(1)),,,0.2582,8.792,Sobic.004G047500.1,Chr04,3860175,3863495,3321,-,377,-3697
1744,PstI.TP840657,SDW_kg.50,4,3859798,SDW_kg,SDW_kg(PS_N(1);PS_Y(1)),SDW_kg(124+36088im(2)),,,SDW_kg(FASTmrMLM(1)mrMLM(1)),,,0.2582,15.69,Sobic.004G047400.2,Chr04,3855891,3860016,4126,+,-3907,-218
1745,PstI.TP840657,SDW_kg.50,4,3859798,SDW_kg,SDW_kg(PS_N(1);PS_Y(1)),SDW_kg(124+36088im(2)),,,SDW_kg(FASTmrMLM(1)mrMLM(1)),,,0.2582,15.69,Sobic.004G047400.2,Chr04,3855891,3860016,4126,+,-3907,-218
1746,PstI.TP840657,SDW_kg.50,4,3859798,SDW_kg,SDW_kg(PS_N(1);PS_Y(1)),SDW_kg(124+36088im(2)),,,SDW_kg(FASTmrMLM(1)mrMLM(1)),,,0.2582,15.69,Sobic.004G047500.1,Chr04,3860175,3863495,3321,-,377,-3697
1747,PstI.TP840657,SDW_kg.50,4,3859798,SDW_kg,SDW_kg(PS_N(1);PS_Y(1)),SDW_kg(124+36088im(2)),,,SDW_kg(FASTmrMLM(1)mrMLM(1)),,,0.2582,15.69,Sobic.004G047500.1,Chr04,3860175,3863495,3321,-,377,-3697
1748,PstI.TP840679,CmDW_g.62,6,49388605,CmDW_g,CmDW_g(PS_N(1)),CmDW_g(124+36088im(1)),,,CmDW_g(mrMLM(1)),,,0.0615,5.444,Sobic.006G129000.1,Chr06,49383922,49388815,4894,+,-4683,-210
1749,PstI.TP840679,CmDW_g.62,6,49388605,CmDW_g,CmDW_g(PS_N(1)),CmDW_g(124+36088im(1)),,,CmDW_g(mrMLM(1)),,,0.0615,5.444,Sobic.006G129000.1,Chr06,49383922,49388815,4894,+,-4683,-210
1750,PstI.TP840679,CmDW_g.62,6,49388605,CmDW_g,CmDW_g(PS_N(1)),CmDW_g(124+36088im(1)),,,CmDW_g(mrMLM(1)),,,0.0615,5.444,Sobic.006G129000.1,Chr06,49383922,49388815,4894,+,-4683,-210
1751,PstI.TP840679,CmD_LI_mm.60,6,49388605,CmD_LI_mm,CmD_LI_mm(PS_N(3)),CmD_LI_mm(124+36088im(3)),,,CmD_LI_mm(FASTmrMLM(1)ISIS EM-BLASSO(1)mrMLM(1)),,,0.0685,9.28,Sobic.006G129000.1,Chr06,49383922,49388815,4894,+,-4683,-210
1752,PstI.TP840679,CmD_LI_mm.60,6,49388605,CmD_LI_mm,CmD_LI_mm(PS_N(3)),CmD_LI_mm(124+36088im(3)),,,CmD_LI_mm(FASTmrMLM(1)ISIS EM-BLASSO(1)mrMLM(1)),,,0.0685,9.28,Sobic.006G129000.1,Chr06,49383922,49388815,4894,+,-4683,-210
1753,PstI.TP840679,CmD_LI_mm.60,6,49388605,CmD_LI_mm,CmD_LI_mm(PS_N(3)),CmD_LI_mm(124+36088im(3)),,,CmD_LI_mm(FASTmrMLM(1)ISIS EM-BLASSO(1)mrMLM(1)),,,0.0685,9.28,Sobic.006G129000.1,Chr06,49383922,49388815,4894,+,-4683,-210
1754,PstI.TP840679,Cml_cm.66,6,49388605,Cml_cm,Cml_cm(PS_N(3);PS_Y(3)),Cml_cm(124+36088im(6)),,,Cml_cm(FASTmrMLM(2)ISIS EM-BLASSO(1)mrMLM(1)pKWmEB(2)),,,0.0685,8.32,Sobic.006G129000.1,Chr06,49383922,49388815,4894,+,-4683,-210
1755,PstI.TP840679,Cml_cm.66,6,49388605,Cml_cm,Cml_cm(PS_N(3);PS_Y(3)),Cml_cm(124+36088im(6)),,,Cml_cm(FASTmrMLM(2)ISIS EM-BLASSO(1)mrMLM(1)pKWmEB(2)),,,0.0685,8.32,Sobic.006G129000.1,Chr06,49383922,49388815,4894,+,-4683,-210
1756,PstI.TP840679,Cml_cm.66,6,49388605,Cml_cm,Cml_cm(PS_N(3);PS_Y(3)),Cml_cm(124+36088im(6)),,,Cml_cm(FASTmrMLM(2)ISIS EM-BLASSO(1)mrMLM(1)pKWmEB(2)),,,0.0685,8.32,Sobic.006G129000.1,Chr06,49383922,49388815,4894,+,-4683,-210
1757,PstI.TP841498,CmN.226,5,69228848,CmN,CmN(PS_Y(4)),CmN(C106+4202(1);C116+3293(1);C124+2560(2)),CmN(CMLM+SUPER(2)MLM+SUPER(2)),,,,,0.1048,0.3528,Sobic.005G206300.4,Chr05,69226352,69232612,6261,+,-2496,-3764
1758,PstI.TP841498,CmN.226,5,69228848,CmN,CmN(PS_Y(4)),CmN(C106+4202(1);C116+3293(1);C124+2560(2)),CmN(CMLM+SUPER(2)MLM+SUPER(2)),,,,,0.1048,0.3528,Sobic.005G206300.3,Chr05,69226419,69233717,7299,+,-2429,-4869
1759,PstI.TP841498,CmN.226,5,69228848,CmN,CmN(PS_Y(4)),CmN(C106+4202(1);C116+3293(1);C124+2560(2)),CmN(CMLM+SUPER(2)MLM+SUPER(2)),,,,,0.1048,0.3528,Sobic.005G206300.2,Chr05,69226353,69232612,6260,+,-2495,-3764
1760,PstI.TP841498,CmN.226,5,69228848,CmN,CmN(PS_Y(4)),CmN(C106+4202(1);C116+3293(1);C124+2560(2)),CmN(CMLM+SUPER(2)MLM+SUPER(2)),,,,,0.1048,0.3528,Sobic.005G206300.2,Chr05,69226353,69232612,6260,+,-2495,-3764
1761,PstI.TP841498,CmN.226,5,69228848,CmN,CmN(PS_Y(4)),CmN(C106+4202(1);C116+3293(1);C124+2560(2)),CmN(CMLM+SUPER(2)MLM+SUPER(2)),,,,,0.1048,0.3528,Sobic.005G206300.3,Chr05,69226419,69233717,7299,+,-2429,-4869
1762,PstI.TP841498,CmN.226,5,69228848,CmN,CmN(PS_Y(4)),CmN(C106+4202(1);C116+3293(1);C124+2560(2)),CmN(CMLM+SUPER(2)MLM+SUPER(2)),,,,,0.1048,0.3528,Sobic.005G206300.4,Chr05,69226352,69232612,6261,+,-2496,-3764
1763,PstI.TP841498,Cml_cm.67,5,69228848,Cml_cm,Cml_cm(PS_Y(1)),Cml_cm(C116+3293(1)),Cml_cm(MLM+SUPER(1)),,,,,0.09914,0.1461,Sobic.005G206300.4,Chr05,69226352,69232612,6261,+,-2496,-3764
1764,PstI.TP841498,Cml_cm.67,5,69228848,Cml_cm,Cml_cm(PS_Y(1)),Cml_cm(C116+3293(1)),Cml_cm(MLM+SUPER(1)),,,,,0.09914,0.1461,Sobic.005G206300.3,Chr05,69226419,69233717,7299,+,-2429,-4869
1765,PstI.TP841498,Cml_cm.67,5,69228848,Cml_cm,Cml_cm(PS_Y(1)),Cml_cm(C116+3293(1)),Cml_cm(MLM+SUPER(1)),,,,,0.09914,0.1461,Sobic.005G206300.2,Chr05,69226353,69232612,6260,+,-2495,-3764
1766,PstI.TP841498,Cml_cm.67,5,69228848,Cml_cm,Cml_cm(PS_Y(1)),Cml_cm(C116+3293(1)),Cml_cm(MLM+SUPER(1)),,,,,0.09914,0.1461,Sobic.005G206300.2,Chr05,69226353,69232612,6260,+,-2495,-3764
1767,PstI.TP841498,Cml_cm.67,5,69228848,Cml_cm,Cml_cm(PS_Y(1)),Cml_cm(C116+3293(1)),Cml_cm(MLM+SUPER(1)),,,,,0.09914,0.1461,Sobic.005G206300.3,Chr05,69226419,69233717,7299,+,-2429,-4869
1768,PstI.TP841498,Cml_cm.67,5,69228848,Cml_cm,Cml_cm(PS_Y(1)),Cml_cm(C116+3293(1)),Cml_cm(MLM+SUPER(1)),,,,,0.09914,0.1461,Sobic.005G206300.4,Chr05,69226352,69232612,6261,+,-2496,-3764
1769,PstI.TP844985,CmDW_g.63,2,58637331,CmDW_g,CmDW_g(PS_N(1)),CmDW_g(C124+2560(1)),,CmDW_g(FarmCPU(1)),,,,0.09677,0.4444,Sobic.002G197000.1,Chr02,58634152,58637918,3767,-,-3179,-587
1771,PstI.TP84880,CmD_LI_mm.61,1,63680478,CmD_LI_mm,CmD_LI_mm(PS_N(1)),CmD_LI_mm(C106+4202(1)),,CmD_LI_mm(FarmCPU(1)),,,,0.1462,17.18,Sobic.001G347500.2,Chr01,63678651,63687351,8701,-,-1827,-6873
1772,PstI.TP84880,CmD_LI_mm.61,1,63680478,CmD_LI_mm,CmD_LI_mm(PS_N(1)),CmD_LI_mm(C106+4202(1)),,CmD_LI_mm(FarmCPU(1)),,,,0.1462,17.18,Sobic.001G347500.1,Chr01,63678651,63687351,8701,-,-1827,-6873
1774,PstI.TP850835,CmN.228,1,6117705,CmN,CmN(PS_Y(1)),CmN(124+36088im(1)),,,,,CmN(GLM(1)),0.1169,7.494,Sobic.001G079600.1,Chr01,6115167,6119223,4057,-,-2538,-1518
1775,PstI.TP852023,CmD_LI_mm.62,4,51121423,CmD_LI_mm,CmD_LI_mm(PS_N(1)),CmD_LI_mm(C106+4202(1)),,,CmD_LI_mm(FASTmrMLM(1)),,,0.0708,6.049,Sobic.004G162200.1,Chr04,51111914,51121956,10043,-,-9509,-533
1776,PstI.TP852023,CmD_LI_mm.62,4,51121423,CmD_LI_mm,CmD_LI_mm(PS_N(1)),CmD_LI_mm(C106+4202(1)),,,CmD_LI_mm(FASTmrMLM(1)),,,0.0708,6.049,Sobic.004G162200.1,Chr04,51111914,51121956,10043,-,-9509,-533
1777,PstI.TP852023,CmD_LI_mm.62,4,51121423,CmD_LI_mm,CmD_LI_mm(PS_N(1)),CmD_LI_mm(C106+4202(1)),,,CmD_LI_mm(FASTmrMLM(1)),,,0.0708,6.049,Sobic.004G162200.1,Chr04,51111914,51121956,10043,-,-9509,-533
1778,PstI.TP852023,CmDW_g.64,4,51121423,CmDW_g,CmDW_g(PS_N(1)),CmDW_g(C106+4202(1)),,,CmDW_g(FASTmrMLM(1)),,,0.0708,2.515,Sobic.004G162200.1,Chr04,51111914,51121956,10043,-,-9509,-533
1779,PstI.TP852023,CmDW_g.64,4,51121423,CmDW_g,CmDW_g(PS_N(1)),CmDW_g(C106+4202(1)),,,CmDW_g(FASTmrMLM(1)),,,0.0708,2.515,Sobic.004G162200.1,Chr04,51111914,51121956,10043,-,-9509,-533
1780,PstI.TP852023,CmDW_g.64,4,51121423,CmDW_g,CmDW_g(PS_N(1)),CmDW_g(C106+4202(1)),,,CmDW_g(FASTmrMLM(1)),,,0.0708,2.515,Sobic.004G162200.1,Chr04,51111914,51121956,10043,-,-9509,-533
1781,PstI.TP852023,Bcirc_cm.74,4,51121423,Bcirc_cm,Bcirc_cm(PS_N(1)),Bcirc_cm(C116+3293(1)),,Bcirc_cm(FarmCPU(1)),,,,0.06466,8.733,Sobic.004G162200.1,Chr04,51111914,51121956,10043,-,-9509,-533
