,SNP,Chromosome,Position,P.value,MAF,Ind.SNP,PS,Software,Method,Trait.name,PVE,P.value.1
13540,PstI.TP806728,11,5588,0.000539897,0.265472674,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,1.680875166,5.00E-04
13541,PstI.TP808992,2,62812242,0.000476171,0.199953259,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_1,1.425452362,5.00E-04
13542,PstI.TP81443,3,72402402,4.61E-05,0.124667546,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FD_50,0.195871994,5.00E-05
13543,PstI.TP81443,3,72402402,4.47E-05,0.124667546,F116+36088im,PS_Y,GAPIT,MLM+SUPER,fprind,0.203899164,4.00E-05
13544,PstI.TP81443,3,72402402,0.000134797,0.124667546,F116+36088im,PS_Y,GAPIT,MLM+SUPER,fprinW,0.188905583,1.00E-04
13545,PstI.TP81443,3,72402402,0.00120766,0.124667546,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,0.198373818,0.001
13546,PstI.TP81487,2,14172195,0.000796024,0.475737196,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,1.569816209,8.00E-04
13547,PstI.TP815540,11,5639,0.000410932,0.100981425,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,0.141190811,4.00E-04
13548,PstI.TP816739,1,64060896,0.000165738,0.272807259,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FM_50,7.537653854,2.00E-04
13549,PstI.TP816739,1,64060896,0.000411556,0.272807259,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,8.146401653,4.00E-04
13550,PstI.TP816739,1,64060896,0.000720626,0.272807259,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,9.681131585,7.00E-04
13551,PstI.TP817327,7,65354956,0.000824325,0.357475769,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,0.89345474,8.00E-04
13552,PstI.TP817382,10,3843411,0.000798553,0.085449869,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,0.152735141,8.00E-04
13553,PstI.TP81983,11,682,0.000115114,0.291041566,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_1,0.235365141,1.00E-04
13554,PstI.TP81983,11,682,0.000111731,0.291041566,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,0.013266551,1.00E-04
13555,PstI.TP821655,1,77641643,0.000702538,0.180191521,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,0.57265371,7.00E-04
13558,PstI.TP823292,11,5698,0.000295525,0.065404623,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_1,5.382735772,3.00E-04
13560,PstI.TP825325,11,5705,0.001390836,0.188458198,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,0.378780297,0.001
13561,PstI.TP827342,3,56694405,0.000165397,0.105745554,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FD_50,1.185237926,2.00E-04
13562,PstI.TP827342,3,56694405,0.000203679,0.105745554,F116+36088im,PS_Y,GAPIT,MLM+SUPER,fprind,1.177146885,2.00E-04
13563,PstI.TP827342,3,56694405,0.00012124,0.105745554,F116+36088im,PS_Y,GAPIT,MLM+SUPER,fprinW,1.013975715,1.00E-04
13564,PstI.TP827342,3,56694405,6.22E-05,0.105745554,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FW_50,0.999806707,6.00E-05
13565,PstI.TP827342,3,56694405,2.29E-05,0.105745554,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,0.658422728,2.00E-05
13566,PstI.TP827342,3,56694405,4.33E-05,0.105745554,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_50,1.185480648,4.00E-05
13567,PstI.TP827342,3,56694405,3.55E-05,0.105745554,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_1,0.696106162,4.00E-05
13568,PstI.TP827342,3,56694405,0.00010591,0.105745554,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,1.01804408,1.00E-04
13569,PstI.TP827439,9,56440541,0.000188341,0.124756507,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_1,12.31598622,2.00E-04
13570,PstI.TP827439,9,56440541,3.97E-05,0.124756507,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,10.17115394,4.00E-05
13571,PstI.TP829377,11,5738,6.81E-05,0.350498404,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FM_1,5.684251537,7.00E-05
13573,PstI.TP833447,6,40944592,0.00063995,0.13444371,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,3.980195329,6.00E-04
13574,PstI.TP836173,11,5793,1.30E-05,0.25057891,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FD_50,0.71631501,1.00E-05
13575,PstI.TP836173,11,5793,8.03E-05,0.25057891,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FM_50,0.865830187,8.00E-05
13576,PstI.TP836173,11,5793,1.03E-05,0.25057891,F116+36088im,PS_Y,GAPIT,MLM+SUPER,fprind,0.73475941,1.00E-05
13577,PstI.TP836173,11,5793,4.14E-05,0.25057891,F116+36088im,PS_Y,GAPIT,MLM+SUPER,fprinW,0.606294845,4.00E-05
13578,PstI.TP836173,11,5793,0.000416943,0.25057891,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FW_50,0.572142788,4.00E-04
13579,PstI.TP836173,11,5793,5.40E-05,0.25057891,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,0.53206436,5.00E-05
13580,PstI.TP836173,11,5793,0.000117895,0.25057891,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_1,0.533635491,1.00E-04
13581,PstI.TP836173,11,5793,8.58E-05,0.25057891,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HW_1,0.555660297,9.00E-05
13582,PstI.TP83629,3,8924840,0.000314413,0.100105253,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_1,1.772216945,3.00E-04
13583,PstI.TP83629,3,8924840,0.000203702,0.100105253,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,2.726955647,2.00E-04
13584,PstI.TP836762,11,5799,2.15E-05,0.470475158,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FD_1,1.647191222,2.00E-05
13585,PstI.TP836762,11,5799,1.76E-05,0.470475158,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FD_50,1.558138201,2.00E-05
13586,PstI.TP836762,11,5799,3.47E-05,0.470475158,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FM_50,2.089605808,3.00E-05
13587,PstI.TP836762,11,5799,2.12E-05,0.470475158,F116+36088im,PS_Y,GAPIT,MLM+SUPER,fprind,1.580917211,2.00E-05
13588,PstI.TP836762,11,5799,1.28E-05,0.470475158,F116+36088im,PS_Y,GAPIT,MLM+SUPER,fprinGW,1.525226592,1.00E-05
13589,PstI.TP836762,11,5799,5.94E-06,0.470475158,F116+36088im,PS_Y,GAPIT,MLM+SUPER,fprinW,1.527630871,6.00E-06
13590,PstI.TP836762,11,5799,8.55E-06,0.470475158,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FW_50,1.546756715,9.00E-06
13591,PstI.TP836762,11,5799,4.62E-05,0.470475158,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,1.708703503,5.00E-05
13592,PstI.TP836762,11,5799,9.66E-06,0.470475158,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_50,1.761350865,1.00E-05
13593,PstI.TP836762,11,5799,0.000112877,0.470475158,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_1,1.609561371,1.00E-04
13594,PstI.TP836762,11,5799,0.000110693,0.470475158,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_50,1.347351267,1.00E-04
13595,PstI.TP836762,11,5799,3.48E-05,0.470475158,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HD_1,1.685375908,3.00E-05
13596,PstI.TP836762,11,5799,0.000360861,0.470475158,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,2.011611988,4.00E-04
13597,PstI.TP836762,11,5799,1.79E-05,0.470475158,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HW_1,1.795181274,2.00E-05
13598,PstI.TP838226,7,56380657,0.000732116,0.237013277,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_1,6.703234396,7.00E-04
13600,PstI.TP842010,11,5828,0.00102145,0.469322563,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_1,8.294439072,0.001
13601,PstI.TP842850,6,56119362,0.000209466,0.493337474,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FD_50,0.229951762,2.00E-04
13602,PstI.TP842850,6,56119362,0.000235986,0.493337474,F116+36088im,PS_Y,GAPIT,MLM+SUPER,fprind,0.221228871,2.00E-04
13603,PstI.TP84350,11,708,0.001290202,0.051470734,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,0.000689075,0.001
13604,PstI.TP844026,11,5846,0.000210501,0.464056961,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,0.470377822,2.00E-04
13605,PstI.TP846031,2,58182383,0.000114199,0.263119968,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,0.097138024,1.00E-04
13606,PstI.TP84606,11,711,7.36E-05,0.429092127,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,0.001725439,7.00E-05
13607,PstI.TP846324,1,63212381,7.33E-05,0.165739378,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_1,0.542811842,7.00E-05
13609,PstI.TP846605,10,61222842,0.001077398,0.233676648,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,8.373439398,0.001
13610,PstI.TP84709,10,53386370,9.17E-05,0.157003243,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FM_50,2.122885598,9.00E-05
13611,PstI.TP84709,10,53386370,1.07E-05,0.157003243,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,1.45080494,1.00E-05
13612,PstI.TP84709,10,53386370,9.21E-05,0.157003243,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_1,1.618281919,9.00E-05
13613,PstI.TP84709,10,53386370,0.000350645,0.157003243,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,1.34542543,4.00E-04
13614,PstI.TP84709,10,53386370,0.000213729,0.157003243,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HW_1,1.493966882,2.00E-04
13617,PstI.TP849015,11,5886,0.001180341,0.191995709,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,2.183061932,0.001
13619,PstI.TP849929,6,57879722,0.000132789,0.241846948,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FD_50,0.026927057,1.00E-04
13620,PstI.TP849929,6,57879722,0.000171152,0.241846948,F116+36088im,PS_Y,GAPIT,MLM+SUPER,fprind,0.027803057,2.00E-04
13621,PstI.TP849929,6,57879722,6.09E-05,0.241846948,F116+36088im,PS_Y,GAPIT,MLM+SUPER,fprinW,0.028301472,6.00E-05
13622,PstI.TP849929,6,57879722,2.92E-05,0.241846948,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FW_50,0.027162258,3.00E-05
13623,PstI.TP849929,6,57879722,6.17E-05,0.241846948,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,0.029975008,6.00E-05
13624,PstI.TP849929,6,57879722,3.37E-05,0.241846948,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_50,0.053577673,3.00E-05
13625,PstI.TP849929,6,57879722,4.21E-06,0.241846948,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_1,0.020739237,4.00E-06
13626,PstI.TP849929,6,57879722,7.39E-05,0.241846948,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HW_1,0.004074536,7.00E-05
13628,PstI.TP850999,11,5898,0.001061786,0.090492487,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_1,0.295154556,0.001
13629,PstI.TP850999,11,5898,0.000355086,0.090492487,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,0.077309314,4.00E-04
13631,PstI.TP852002,2,2041108,0.000519904,0.412295076,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,0.153386746,5.00E-04
13632,PstI.TP854160,11,5944,0.000180818,0.151479453,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_1,0.252716477,2.00E-04
13633,PstI.TP854160,11,5944,0.000504132,0.151479453,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,0.390528458,5.00E-04
13634,PstI.TP854372,5,5715417,0.000412053,0.167480698,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FD_50,0.810049474,4.00E-04
13635,PstI.TP854372,5,5715417,0.000323896,0.167480698,F116+36088im,PS_Y,GAPIT,MLM+SUPER,fprind,0.8044264,3.00E-04
13636,PstI.TP855773,7,60046043,1.52E-05,0.283963265,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,0.168506625,2.00E-05
13637,PstI.TP855773,7,60046043,0.000337377,0.283963265,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_1,0.142935331,3.00E-04
13638,PstI.TP855773,7,60046043,0.000321508,0.283963265,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,0.018810971,3.00E-04
13639,PstI.TP856852,1,1153760,1.41E-05,0.122647262,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FD_1,0.093464145,1.00E-05
13640,PstI.TP856852,1,1153760,2.19E-05,0.122647262,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FD_50,0.324412526,2.00E-05
13641,PstI.TP856852,1,1153760,4.92E-05,0.122647262,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FM_50,0.363653506,5.00E-05
13642,PstI.TP856852,1,1153760,2.73E-05,0.122647262,F116+36088im,PS_Y,GAPIT,MLM+SUPER,fprind,0.302915106,3.00E-05
13643,PstI.TP856852,1,1153760,2.76E-05,0.122647262,F116+36088im,PS_Y,GAPIT,MLM+SUPER,fprinW,0.312983498,3.00E-05
13644,PstI.TP856852,1,1153760,1.41E-05,0.122647262,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FW_1,0.09442544,1.00E-05
13645,PstI.TP856852,1,1153760,5.28E-05,0.122647262,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FW_50,0.315122193,5.00E-05
13646,PstI.TP856852,1,1153760,6.09E-06,0.122647262,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,0.113622197,6.00E-06
13647,PstI.TP856852,1,1153760,4.68E-05,0.122647262,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_50,0.414185745,5.00E-05
13648,PstI.TP856852,1,1153760,5.75E-05,0.122647262,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_1,0.153112563,6.00E-05
13649,PstI.TP856852,1,1153760,2.13E-05,0.122647262,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HD_1,0.094832553,2.00E-05
13650,PstI.TP856852,1,1153760,0.00095139,0.122647262,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,0.157346173,0.001
13651,PstI.TP856852,1,1153760,7.05E-06,0.122647262,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HW_1,0.107569489,7.00E-06
13653,PstI.TP86184,11,726,0.000502592,0.170851411,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_1,0.586093224,5.00E-04
13654,PstI.TP86184,11,726,0.001427812,0.170851411,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,0.575758069,0.001
13655,PstI.TP861953,5,64737000,4.33E-05,0.073182429,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_1,0.371544417,4.00E-05
13656,PstI.TP861953,5,64737000,0.000121187,0.073182429,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,0.154079147,1.00E-04
13657,PstI.TP862144,9,2857100,0.001104189,0.24343024,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,0.26236248,0.001
13658,PstI.TP862456,11,6014,0.000236287,0.255964216,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HW_1,0.194874141,2.00E-04
13659,PstI.TP865965,11,6041,0.000595444,0.18514612,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,0.053482703,6.00E-04
13660,PstI.TP867146,11,6048,0.000664762,0.205302053,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,1.425936816,7.00E-04
13661,PstI.TP86735,7,59567585,0.000938972,0.314704571,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_1,0.108116246,9.00E-04
13664,PstI.TP87397,11,735,0.001391109,0.215141395,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,1.679272531,0.001
13665,PstI.TP875104,3,1447825,0.000534076,0.066417265,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,0.01227206,5.00E-04
13666,PstI.TP875104,3,1447825,0.000686232,0.066417265,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_1,0.047697758,7.00E-04
13667,PstI.TP875104,3,1447825,0.000114033,0.066417265,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,0.094533468,1.00E-04
13668,PstI.TP875140,2,72930521,1.15E-05,0.215940602,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FD_1,0.562107584,1.00E-05
13669,PstI.TP875140,2,72930521,2.12E-06,0.215940602,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FD_50,0.130581903,2.00E-06
13670,PstI.TP875140,2,72930521,2.49E-05,0.215940602,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FM_1,0.408883612,2.00E-05
13671,PstI.TP875140,2,72930521,1.84E-07,0.215940602,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FM_50,0.247623379,2.00E-07
13672,PstI.TP875140,2,72930521,3.40E-06,0.215940602,F116+36088im,PS_Y,GAPIT,MLM+SUPER,fprind,0.186258456,3.00E-06
13673,PstI.TP875140,2,72930521,1.40E-05,0.215940602,F116+36088im,PS_Y,GAPIT,MLM+SUPER,fprinGW,0.176487433,1.00E-05
13674,PstI.TP875140,2,72930521,1.29E-06,0.215940602,F116+36088im,PS_Y,GAPIT,MLM+SUPER,fprinW,0.203283443,1.00E-06
13675,PstI.TP875140,2,72930521,3.41E-05,0.215940602,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FW_1,0.582128188,3.00E-05
13676,PstI.TP875140,2,72930521,1.48E-06,0.215940602,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FW_50,0.176610012,1.00E-06
13677,PstI.TP875140,2,72930521,4.20E-08,0.215940602,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,0.606099564,4.00E-08
13678,PstI.TP875140,2,72930521,1.48E-06,0.215940602,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_50,0.102756892,1.00E-06
13679,PstI.TP875140,2,72930521,2.50E-06,0.215940602,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_1,0.535914508,3.00E-06
13680,PstI.TP875140,2,72930521,4.52E-05,0.215940602,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_50,0.138027475,5.00E-05
13681,PstI.TP875140,2,72930521,5.25E-05,0.215940602,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HD_1,0.641505572,5.00E-05
13682,PstI.TP875140,2,72930521,1.59E-06,0.215940602,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,0.134920599,2.00E-06
13683,PstI.TP875140,2,72930521,9.25E-06,0.215940602,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HW_1,0.623828712,9.00E-06
13685,PstI.TP878450,11,6128,0.000803524,0.247082417,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,3.228880713,8.00E-04
13686,PstI.TP878450,11,6128,0.000965705,0.247082417,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,3.499161232,0.001
13687,PstI.TP87872,11,738,0.000407331,0.37609225,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FD_50,0.230366584,4.00E-04
13688,PstI.TP8793,10,5273014,0.001233733,0.088291808,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,1.447199016,0.001
13689,PstI.TP879786,11,6143,5.57E-05,0.078198084,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,0.150597323,6.00E-05
13690,PstI.TP879786,11,6143,0.00099249,0.078198084,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_1,0.372158663,0.001
13694,PstI.TP885027,11,6185,6.37E-06,0.372452907,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,0.043105038,6.00E-06
13695,PstI.TP885027,11,6185,0.000152902,0.372452907,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_1,0.018629311,2.00E-04
13696,PstI.TP885027,11,6185,8.09E-05,0.372452907,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,0.125229938,8.00E-05
13697,PstI.TP885027,11,6185,0.000214017,0.372452907,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HW_1,0.039812847,2.00E-04
13698,PstI.TP892247,3,57467578,5.70E-06,0.227237188,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FD_50,2.101095383,6.00E-06
13699,PstI.TP892247,3,57467578,5.94E-05,0.227237188,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FM_50,1.808634192,6.00E-05
13700,PstI.TP892247,3,57467578,7.82E-06,0.227237188,F116+36088im,PS_Y,GAPIT,MLM+SUPER,fprind,2.089035315,8.00E-06
13701,PstI.TP892247,3,57467578,5.41E-05,0.227237188,F116+36088im,PS_Y,GAPIT,MLM+SUPER,fprinGW,1.819484262,5.00E-05
13702,PstI.TP892247,3,57467578,2.28E-05,0.227237188,F116+36088im,PS_Y,GAPIT,MLM+SUPER,fprinW,1.866753392,2.00E-05
13703,PstI.TP892247,3,57467578,1.67E-05,0.227237188,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FW_50,1.819806775,2.00E-05
13704,PstI.TP892247,3,57467578,8.63E-06,0.227237188,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,1.276781808,9.00E-06
13705,PstI.TP892247,3,57467578,1.86E-05,0.227237188,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_50,2.096377499,2.00E-05
13706,PstI.TP892247,3,57467578,5.13E-06,0.227237188,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_1,1.415358874,5.00E-06
13707,PstI.TP892247,3,57467578,2.23E-05,0.227237188,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_50,1.804339694,2.00E-05
13708,PstI.TP892247,3,57467578,1.48E-05,0.227237188,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HD_50,2.170009868,1.00E-05
13709,PstI.TP892247,3,57467578,3.26E-06,0.227237188,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,2.063222947,3.00E-06
13715,PstI.TP908218,11,6342,0.001160068,0.089762554,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,0.214006557,0.001
13717,PstI.TP911474,2,60165255,0.000709275,0.050351943,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,0.924100486,7.00E-04
13718,PstI.TP911474,2,60165255,0.00015505,0.050351943,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,1.248501734,2.00E-04
13719,PstI.TP91211,1,10530796,5.75E-05,0.156468559,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FD_50,4.418699402,6.00E-05
13720,PstI.TP91211,1,10530796,2.32E-05,0.156468559,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FM_50,5.39789383,2.00E-05
13721,PstI.TP91211,1,10530796,8.15E-05,0.156468559,F116+36088im,PS_Y,GAPIT,MLM+SUPER,fprind,4.44929569,8.00E-05
13722,PstI.TP91211,1,10530796,0.000101025,0.156468559,F116+36088im,PS_Y,GAPIT,MLM+SUPER,fprinW,4.440213744,1.00E-04
13723,PstI.TP91211,1,10530796,0.000102734,0.156468559,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FW_50,4.458578903,1.00E-04
13724,PstI.TP91211,1,10530796,9.04E-06,0.156468559,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,4.233716311,9.00E-06
13725,PstI.TP91211,1,10530796,0.000112581,0.156468559,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_50,4.517518283,1.00E-04
13726,PstI.TP91211,1,10530796,0.000265778,0.156468559,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_1,4.582570145,3.00E-04
13727,PstI.TP91211,1,10530796,4.46E-05,0.156468559,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,5.308470768,4.00E-05
13728,PstI.TP913158,11,6378,0.000520482,0.258184537,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,0.201544797,5.00E-04
13729,PstI.TP913405,3,8829755,0.000289337,0.436746293,F116+36088im,PS_Y,GAPIT,MLM+SUPER,fprinW,0.273522256,3.00E-04
13730,PstI.TP913405,3,8829755,0.000272338,0.436746293,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FW_50,0.313984885,3.00E-04
13731,PstI.TP913405,3,8829755,0.000395687,0.436746293,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,0.09125842,4.00E-04
13732,PstI.TP913405,3,8829755,0.000250835,0.436746293,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_50,0.423995028,3.00E-04
13733,PstI.TP913405,3,8829755,0.001002535,0.436746293,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GHW_1,0.071877026,0.001
13737,PstI.TP917245,4,68214314,0.000739863,0.438426203,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,0.005838416,7.00E-04
13738,PstI.TP922777,4,829116,0.001042865,0.329440695,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,3.214459484,0.001
13739,PstI.TP924331,9,50766409,5.76E-05,0.370578791,F116+36088im,PS_Y,GAPIT,MLM+SUPER,fprinGW,1.490303516,6.00E-05
13740,PstI.TP924331,9,50766409,0.000320507,0.370578791,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,1.729842212,3.00E-04
13741,PstI.TP925474,2,71450209,0.00049109,0.362099431,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,0.003007167,5.00E-04
13742,PstI.TP926141,10,58598953,0.000476724,0.46243209,F116+36088im,PS_Y,GAPIT,MLM+SUPER,HM_1,1.008604274,5.00E-04
13743,PstI.TP926161,11,6485,3.08E-05,0.312594483,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FD_50,0.869668097,3.00E-05
13744,PstI.TP926161,11,6485,4.11E-05,0.312594483,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FM_50,0.50608066,4.00E-05
13745,PstI.TP926161,11,6485,3.30E-05,0.312594483,F116+36088im,PS_Y,GAPIT,MLM+SUPER,fprind,0.873080242,3.00E-05
13746,PstI.TP926161,11,6485,6.38E-05,0.312594483,F116+36088im,PS_Y,GAPIT,MLM+SUPER,fprinW,0.848959675,6.00E-05
13747,PstI.TP926161,11,6485,3.44E-05,0.312594483,F116+36088im,PS_Y,GAPIT,MLM+SUPER,FW_50,0.829819164,3.00E-05
13748,PstI.TP926161,11,6485,1.28E-06,0.312594483,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_1,0.667493366,1.00E-06
13749,PstI.TP926161,11,6485,7.25E-05,0.312594483,F116+36088im,PS_Y,GAPIT,MLM+SUPER,GFW_50,0.850870222,7.00E-05
