"","SNP","Gene","chr","start","end","width","strand"
"PstI.TP6303245","PstI.TP630324","Sobic.001G359900.3","Chr01",64949270,64953090,3821,"-"
"PstI.TP6303246","PstI.TP630324","Sobic.001G359900.4","Chr01",64949270,64953106,3837,"-"
"PstI.TP6303247","PstI.TP630324","Sobic.001G359900.5","Chr01",64949270,64953111,3842,"-"
"PstI.TP6303248","PstI.TP630324","Sobic.001G359900.1","Chr01",64949331,64953090,3760,"-"
"PstI.TP6303249","PstI.TP630324","Sobic.001G360000.1","Chr01",64954088,64958710,4623,"-"
"PstI.TP6330541","PstI.TP633054","Sobic.007G015700.1","Chr07",1379884,1382850,2967,"+"
"PstI.TP6330542","PstI.TP633054","Sobic.007G015900.1","Chr07",1389078,1390379,1302,"+"
"PstI.TP6330543","PstI.TP633054","Sobic.007G016000.1","Chr07",1391800,1396124,4325,"+"
"PstI.TP6330544","PstI.TP633054","Sobic.007G016100.1","Chr07",1396782,1397491,710,"+"
"PstI.TP6330545","PstI.TP633054","Sobic.007G015800.1","Chr07",1384691,1385439,749,"-"
"PstI.TP6371011","PstI.TP637101","Sobic.001G045700.1","Chr01",3380803,3386682,5880,"+"
"PstI.TP6371012","PstI.TP637101","Sobic.001G045900.1","Chr01",3396428,3397928,1501,"+"
"PstI.TP6371013","PstI.TP637101","Sobic.001G045800.1","Chr01",3388624,3391471,2848,"-"
"PstI.TP6371014","PstI.TP637101","Sobic.001G046000.1","Chr01",3398302,3400360,2059,"-"
"PstI.TP638071","PstI.TP63807","Sobic.009G242501.1","Chr09",57908190,57909947,1758,"-"
"PstI.TP638072","PstI.TP63807","Sobic.009G242600.3","Chr09",57914633,57918493,3861,"-"
"PstI.TP638073","PstI.TP63807","Sobic.009G242600.4","Chr09",57914633,57918493,3861,"-"
"PstI.TP638074","PstI.TP63807","Sobic.009G242600.2","Chr09",57914633,57918884,4252,"-"
"PstI.TP638075","PstI.TP63807","Sobic.009G242700.1","Chr09",57919723,57920642,920,"-"
"PstI.TP638076","PstI.TP63807","Sobic.009G242800.1","Chr09",57922001,57925947,3947,"-"
"PstI.TP638161","PstI.TP63816","Sobic.005G009100.2","Chr05",726918,738467,11550,"+"
"PstI.TP638162","PstI.TP63816","Sobic.005G009300.1","Chr05",736558,743856,7299,"+"
"PstI.TP638163","PstI.TP63816","Sobic.005G009400.1","Chr05",746842,748512,1671,"+"
"PstI.TP638164","PstI.TP63816","Sobic.005G009400.2","Chr05",746842,748512,1671,"+"
"PstI.TP6384711","PstI.TP638471","Sobic.003G039000.1","Chr03",3666109,3671597,5489,"+"
"PstI.TP6384712","PstI.TP638471","Sobic.003G039100.1","Chr03",3671913,3673182,1270,"-"
"PstI.TP6384713","PstI.TP638471","Sobic.003G039200.1","Chr03",3673463,3676015,2553,"-"
"PstI.TP6394631","PstI.TP639463","Sobic.006G276300.1","Chr06",60722232,60723789,1558,"+"
"PstI.TP6394632","PstI.TP639463","Sobic.006G276200.1","Chr06",60712561,60714098,1538,"-"
"PstI.TP6404781","PstI.TP640478","Sobic.004G275000.1","Chr04",61839488,61844842,5355,"+"
"PstI.TP6404782","PstI.TP640478","Sobic.004G274900.1","Chr04",61830537,61837108,6572,"-"
"PstI.TP6404783","PstI.TP640478","Sobic.004G274900.3","Chr04",61830537,61837108,6572,"-"
"PstI.TP6404784","PstI.TP640478","Sobic.004G274900.4","Chr04",61831316,61836633,5318,"-"
"PstI.TP6404785","PstI.TP640478","Sobic.004G274900.2","Chr04",61831316,61837108,5793,"-"
"PstI.TP6409041","PstI.TP640904","Sobic.003G344600.1","Chr03",66595635,66598918,3284,"+"
"PstI.TP6409042","PstI.TP640904","Sobic.003G344700.2","Chr03",66599390,66602271,2882,"-"
"PstI.TP6409043","PstI.TP640904","Sobic.003G344700.1","Chr03",66600934,66602632,1699,"-"
"PstI.TP6409044","PstI.TP640904","Sobic.003G344800.1","Chr03",66602544,66606967,4424,"-"
"PstI.TP6409045","PstI.TP640904","Sobic.003G344800.2","Chr03",66602544,66606974,4431,"-"
"PstI.TP6409046","PstI.TP640904","Sobic.003G344900.1","Chr03",66609921,66613176,3256,"-"
"PstI.TP640960","PstI.TP640960","Sobic.001G539200.1","Chr01",80207821,80212107,4287,"+"
"PstI.TP6417441","PstI.TP641744","Sobic.002G225300.1","Chr02",61728112,61732631,4520,"+"
"PstI.TP6417442","PstI.TP641744","Sobic.002G225400.1","Chr02",61737121,61740036,2916,"-"
"PstI.TP6432901","PstI.TP643290","Sobic.001G275500.2","Chr01",53454038,53457346,3309,"+"
"PstI.TP6432902","PstI.TP643290","Sobic.001G275500.1","Chr01",53454226,53457346,3121,"+"
"PstI.TP6435511","PstI.TP643551","Sobic.003G183850.1","Chr03",49017218,49018565,1348,"+"
"PstI.TP6435512","PstI.TP643551","Sobic.003G183900.1","Chr03",49022336,49024163,1828,"+"
"PstI.TP6435513","PstI.TP643551","Sobic.003G184000.1","Chr03",49027616,49031571,3956,"+"
"PstI.TP6435514","PstI.TP643551","Sobic.003G184100.1","Chr03",49035142,49039207,4066,"-"
"PstI.TP6435515","PstI.TP643551","Sobic.003G184100.2","Chr03",49035142,49039228,4087,"-"
"PstI.TP6503691","PstI.TP650369","Sobic.003G401200.1","Chr03",70974760,70977928,3169,"+"
"PstI.TP6503692","PstI.TP650369","Sobic.003G401300.1","Chr03",70978918,70980155,1238,"+"
"PstI.TP6503693","PstI.TP650369","Sobic.003G401400.1","Chr03",70982034,70984335,2302,"+"
"PstI.TP6503694","PstI.TP650369","Sobic.003G401500.1","Chr03",70986210,70987170,961,"+"
"PstI.TP6503695","PstI.TP650369","Sobic.003G401100.1","Chr03",70964546,70969963,5418,"-"
"PstI.TP6503696","PstI.TP650369","Sobic.003G401600.1","Chr03",70985162,71007055,21894,"-"
"PstI.TP6509561","PstI.TP650956","Sobic.007G108400.1","Chr07",39082517,39087365,4849,"+"
"PstI.TP6509562","PstI.TP650956","Sobic.007G108400.6","Chr07",39082518,39087365,4848,"+"
"PstI.TP6509563","PstI.TP650956","Sobic.007G108400.2","Chr07",39082545,39087365,4821,"+"
"PstI.TP6509564","PstI.TP650956","Sobic.007G108400.3","Chr07",39082545,39087365,4821,"+"
"PstI.TP6509565","PstI.TP650956","Sobic.007G108400.4","Chr07",39082545,39087365,4821,"+"
"PstI.TP6509566","PstI.TP650956","Sobic.007G108400.5","Chr07",39082545,39087365,4821,"+"
"PstI.TP6509567","PstI.TP650956","Sobic.007G108500.1","Chr07",39089200,39093976,4777,"+"
"PstI.TP6509568","PstI.TP650956","Sobic.007G108600.1","Chr07",39092488,39092971,484,"-"
"PstI.TP6509569","PstI.TP650956","Sobic.007G108700.1","Chr07",39094759,39095442,684,"-"
"PstI.TP65095610","PstI.TP650956","Sobic.007G108800.1","Chr07",39096342,39097208,867,"-"
"PstI.TP65095611","PstI.TP650956","Sobic.007G108800.2","Chr07",39096342,39097208,867,"-"
"PstI.TP65095612","PstI.TP650956","Sobic.007G108800.3","Chr07",39096536,39097191,656,"-"
"PstI.TP65095613","PstI.TP650956","Sobic.007G108900.1","Chr07",39097296,39102107,4812,"-"
"PstI.TP6540041","PstI.TP654004","Sobic.009G026500.1","Chr09",2348224,2358729,10506,"+"
"PstI.TP6540042","PstI.TP654004","Sobic.009G026500.2","Chr09",2348224,2358729,10506,"+"
"PstI.TP6540043","PstI.TP654004","Sobic.009G026600.1","Chr09",2359969,2360166,198,"-"
"PstI.TP656391","PstI.TP65639","Sobic.002G318300.1","Chr02",69068162,69076442,8281,"+"
"PstI.TP656392","PstI.TP65639","Sobic.002G318400.1","Chr02",69074406,69074780,375,"+"
"PstI.TP656393","PstI.TP65639","Sobic.002G318501.1","Chr02",69077968,69080574,2607,"+"
"PstI.TP656394","PstI.TP65639","Sobic.002G318600.1","Chr02",69083444,69088463,5020,"+"
"PstI.TP6612151","PstI.TP661215","Sobic.003G209200.1","Chr03",54114156,54121612,7457,"+"
"PstI.TP6612152","PstI.TP661215","Sobic.003G209200.2","Chr03",54114156,54121612,7457,"+"
"PstI.TP6612153","PstI.TP661215","Sobic.003G209300.1","Chr03",54123487,54124582,1096,"+"
"PstI.TP6612154","PstI.TP661215","Sobic.003G209400.1","Chr03",54128812,54132085,3274,"+"
"PstI.TP6612155","PstI.TP661215","Sobic.003G209500.1","Chr03",54134152,54137018,2867,"+"
"PstI.TP6612156","PstI.TP661215","Sobic.003G209600.1","Chr03",54136438,54138163,1726,"-"
"PstI.TP6612157","PstI.TP661215","Sobic.003G209600.2","Chr03",54136438,54138163,1726,"-"
"PstI.TP6618291","PstI.TP661829","Sobic.006G082400.1","Chr06",45141187,45144767,3581,"+"
"PstI.TP6618292","PstI.TP661829","Sobic.006G082600.1","Chr06",45147719,45153345,5627,"+"
"PstI.TP6618293","PstI.TP661829","Sobic.006G082850.1","Chr06",45156492,45158024,1533,"+"
"PstI.TP6618294","PstI.TP661829","Sobic.006G082800.1","Chr06",45157359,45164541,7183,"+"
"PstI.TP6618295","PstI.TP661829","Sobic.006G082500.1","Chr06",45144934,45147282,2349,"-"
"PstI.TP6618296","PstI.TP661829","Sobic.006G082700.2","Chr06",45153611,45154399,789,"-"
"PstI.TP6632401","PstI.TP663240","Sobic.006G223800.1","Chr06",56978000,56983293,5294,"+"
"PstI.TP6632402","PstI.TP663240","Sobic.006G223800.2","Chr06",56978375,56983279,4905,"+"
"PstI.TP6632403","PstI.TP663240","Sobic.006G223800.3","Chr06",56978730,56983279,4550,"+"
"PstI.TP6632404","PstI.TP663240","Sobic.006G223850.1","Chr06",56983511,56986744,3234,"+"
"PstI.TP6632405","PstI.TP663240","Sobic.006G223601.1","Chr06",56967241,56975460,8220,"-"
"PstI.TP6632406","PstI.TP663240","Sobic.006G223700.1","Chr06",56976265,56976889,625,"-"
"PstI.TP6666281","PstI.TP666628","Sobic.010G003600.1","Chr10",305403,306270,868,"+"
"PstI.TP6666282","PstI.TP666628","Sobic.010G003700.1","Chr10",312524,314071,1548,"+"
"PstI.TP6710981","PstI.TP671098","Sobic.002G172600.1","Chr02",54577710,54581293,3584,"+"
"PstI.TP6710982","PstI.TP671098","Sobic.002G172600.2","Chr02",54578233,54581293,3061,"+"
"PstI.TP6710983","PstI.TP671098","Sobic.002G172500.7","Chr02",54564904,54570161,5258,"-"
"PstI.TP6710984","PstI.TP671098","Sobic.002G172500.5","Chr02",54567106,54570161,3056,"-"
"PstI.TP6710985","PstI.TP671098","Sobic.002G172500.6","Chr02",54567106,54570161,3056,"-"
"PstI.TP6710986","PstI.TP671098","Sobic.002G172500.3","Chr02",54567106,54570324,3219,"-"
"PstI.TP6710987","PstI.TP671098","Sobic.002G172500.4","Chr02",54567106,54570324,3219,"-"
"PstI.TP6710988","PstI.TP671098","Sobic.002G172700.1","Chr02",54581405,54584813,3409,"-"
"PstI.TP6710989","PstI.TP671098","Sobic.002G172800.1","Chr02",54587258,54588349,1092,"-"
"PstI.TP6753181","PstI.TP675318","Sobic.004G263400.1","Chr04",60832260,60837708,5449,"+"
"PstI.TP6753182","PstI.TP675318","Sobic.004G263400.2","Chr04",60832528,60837708,5181,"+"
"PstI.TP6753183","PstI.TP675318","Sobic.004G263500.1","Chr04",60838256,60844705,6450,"-"
"PstI.TP6753184","PstI.TP675318","Sobic.004G263500.2","Chr04",60838256,60844705,6450,"-"
"PstI.TP6753185","PstI.TP675318","Sobic.004G263600.1","Chr04",60846287,60855572,9286,"-"
"PstI.TP6753186","PstI.TP675318","Sobic.004G263600.2","Chr04",60846287,60855760,9474,"-"
"PstI.TP6777451","PstI.TP677745","Sobic.001G075400.1","Chr01",5750904,5754421,3518,"+"
"PstI.TP6777452","PstI.TP677745","Sobic.001G075500.1","Chr01",5755112,5756313,1202,"+"
"PstI.TP6777453","PstI.TP677745","Sobic.001G075200.1","Chr01",5740982,5743945,2964,"-"
"PstI.TP6790581","PstI.TP679058","Sobic.003G327500.1","Chr03",65308098,65311355,3258,"-"
"PstI.TP6790582","PstI.TP679058","Sobic.003G327600.1","Chr03",65317046,65319239,2194,"-"
"PstI.TP6811911","PstI.TP681191","Sobic.006G148700.1","Chr06",51028693,51033225,4533,"-"
"PstI.TP6811912","PstI.TP681191","Sobic.006G148800.1","Chr06",51039816,51042905,3090,"-"
"PstI.TP6828701","PstI.TP682870","Sobic.009G024000.1","Chr09",2132995,2138777,5783,"+"
"PstI.TP6828702","PstI.TP682870","Sobic.009G024133.1","Chr09",2145989,2149169,3181,"+"
"PstI.TP6828703","PstI.TP682870","Sobic.009G024133.2","Chr09",2145989,2149169,3181,"+"
"PstI.TP6828704","PstI.TP682870","Sobic.009G024166.1","Chr09",2150080,2151836,1757,"+"
"PstI.TP6828705","PstI.TP682870","Sobic.009G024100.2","Chr09",2139713,2146283,6571,"-"
"PstI.TP6828706","PstI.TP682870","Sobic.009G024100.1","Chr09",2139713,2146321,6609,"-"
"PstI.TP6880101","PstI.TP688010","Sobic.004G056900.1","Chr04",4564183,4565563,1381,"+"
"PstI.TP6880102","PstI.TP688010","Sobic.004G057000.2","Chr04",4567264,4568241,978,"+"
"PstI.TP6880103","PstI.TP688010","Sobic.004G057100.1","Chr04",4571014,4575745,4732,"+"
"PstI.TP6880104","PstI.TP688010","Sobic.004G057200.1","Chr04",4576127,4578632,2506,"+"
"PstI.TP6880105","PstI.TP688010","Sobic.004G057300.1","Chr04",4582108,4585421,3314,"+"
"PstI.TP6880321","PstI.TP688032","Sobic.002G266800.1","Chr02",65110728,65116132,5405,"+"
"PstI.TP6880322","PstI.TP688032","Sobic.002G266800.2","Chr02",65110728,65116132,5405,"+"
"PstI.TP6880323","PstI.TP688032","Sobic.002G267000.1","Chr02",65126280,65127377,1098,"+"
"PstI.TP6880324","PstI.TP688032","Sobic.002G266900.1","Chr02",65118042,65120140,2099,"-"
"PstI.TP6880325","PstI.TP688032","Sobic.002G266900.2","Chr02",65118223,65120140,1918,"-"
"PstI.TP6880326","PstI.TP688032","Sobic.002G266900.3","Chr02",65118223,65120140,1918,"-"
"PstI.TP689031","PstI.TP68903","Sobic.001G076600.3","Chr01",5886941,5890443,3503,"+"
"PstI.TP689032","PstI.TP68903","Sobic.001G076600.1","Chr01",5886941,5891221,4281,"+"
"PstI.TP689033","PstI.TP68903","Sobic.001G076600.2","Chr01",5886941,5891221,4281,"+"
"PstI.TP689034","PstI.TP68903","Sobic.001G076700.1","Chr01",5896242,5902676,6435,"+"
"PstI.TP689035","PstI.TP68903","Sobic.001G076700.2","Chr01",5896242,5902676,6435,"+"
"PstI.TP689036","PstI.TP68903","Sobic.001G076800.1","Chr01",5905779,5906811,1033,"-"
"PstI.TP6925821","PstI.TP692582","Sobic.010G050000.1","Chr10",3858757,3859929,1173,"+"
"PstI.TP6925822","PstI.TP692582","Sobic.010G050100.1","Chr10",3862181,3864993,2813,"+"
"PstI.TP6925823","PstI.TP692582","Sobic.010G050200.1","Chr10",3865456,3870171,4716,"+"
"PstI.TP6925824","PstI.TP692582","Sobic.010G050300.2","Chr10",3870297,3876032,5736,"-"
"PstI.TP6925825","PstI.TP692582","Sobic.010G050300.3","Chr10",3870297,3876032,5736,"-"
"PstI.TP6925826","PstI.TP692582","Sobic.010G050300.4","Chr10",3870297,3885982,15686,"-"
"PstI.TP6966761","PstI.TP696676","Sobic.003G356700.1","Chr03",67501564,67502426,863,"+"
"PstI.TP6966762","PstI.TP696676","Sobic.003G356850.1","Chr03",67504498,67505498,1001,"+"
"PstI.TP6966763","PstI.TP696676","Sobic.003G356600.1","Chr03",67492758,67496854,4097,"-"
"PstI.TP6966764","PstI.TP696676","Sobic.003G356800.1","Chr03",67502613,67503880,1268,"-"
"PstI.TP6973231","PstI.TP697323","Sobic.003G127500.1","Chr03",11715429,11719235,3807,"+"
"PstI.TP6973232","PstI.TP697323","Sobic.003G127700.1","Chr03",11720734,11725042,4309,"+"
"PstI.TP6973233","PstI.TP697323","Sobic.003G127800.1","Chr03",11726787,11730473,3687,"+"
"PstI.TP6973234","PstI.TP697323","Sobic.003G127600.1","Chr03",11719447,11720805,1359,"-"
"PstI.TP6973235","PstI.TP697323","Sobic.003G127900.1","Chr03",11730723,11731913,1191,"-"
"PstI.TP6973236","PstI.TP697323","Sobic.003G128000.2","Chr03",11733650,11736444,2795,"-"
"PstI.TP6973237","PstI.TP697323","Sobic.003G128000.3","Chr03",11733876,11736352,2477,"-"
"PstI.TP69901","PstI.TP6990","Sobic.001G527600.1","Chr01",79165260,79167685,2426,"+"
"PstI.TP69902","PstI.TP6990","Sobic.001G527800.1","Chr01",79178713,79190633,11921,"+"
"PstI.TP69903","PstI.TP6990","Sobic.001G527800.2","Chr01",79178713,79190633,11921,"+"
"PstI.TP69904","PstI.TP6990","Sobic.001G527550.1","Chr01",79164471,79168144,3674,"-"
"PstI.TP69905","PstI.TP6990","Sobic.001G527700.1","Chr01",79168504,79174263,5760,"-"
"PstI.TP69906","PstI.TP6990","Sobic.001G527700.2","Chr01",79168504,79174263,5760,"-"
"PstI.TP699591","PstI.TP69959","Sobic.009G238200.1","Chr09",57628850,57630763,1914,"+"
"PstI.TP699592","PstI.TP69959","Sobic.009G238300.2","Chr09",57630301,57632518,2218,"-"
"PstI.TP699593","PstI.TP69959","Sobic.009G238300.1","Chr09",57630305,57632518,2214,"-"
"PstI.TP699594","PstI.TP69959","Sobic.009G238500.1","Chr09",57639492,57641346,1855,"-"
"PstI.TP7001861","PstI.TP700186","Sobic.007G215900.1","Chr07",64448791,64451893,3103,"+"
"PstI.TP7001862","PstI.TP700186","Sobic.007G216001.1","Chr07",64455642,64457295,1654,"+"
"PstI.TP7001863","PstI.TP700186","Sobic.007G216100.1","Chr07",64459498,64463442,3945,"-"
"PstI.TP7006221","PstI.TP700622","Sobic.007G068300.1","Chr07",7617494,7620027,2534,"+"
"PstI.TP7006222","PstI.TP700622","Sobic.007G068500.1","Chr07",7629581,7631904,2324,"+"
"PstI.TP7037291","PstI.TP703729","Sobic.003G363500.1","Chr03",68102184,68107723,5540,"+"
"PstI.TP7037292","PstI.TP703729","Sobic.003G363600.10","Chr03",68107429,68115976,8548,"-"
"PstI.TP7037293","PstI.TP703729","Sobic.003G363600.2","Chr03",68107429,68115976,8548,"-"
"PstI.TP7037294","PstI.TP703729","Sobic.003G363600.6","Chr03",68107441,68115976,8536,"-"
"PstI.TP7037295","PstI.TP703729","Sobic.003G363600.7","Chr03",68107441,68115976,8536,"-"
"PstI.TP7037296","PstI.TP703729","Sobic.003G363600.9","Chr03",68107441,68115976,8536,"-"
"PstI.TP7037297","PstI.TP703729","Sobic.003G363600.8","Chr03",68107457,68115976,8520,"-"
"PstI.TP7037298","PstI.TP703729","Sobic.003G363600.5","Chr03",68107465,68114713,7249,"-"
"PstI.TP7037299","PstI.TP703729","Sobic.003G363600.1","Chr03",68107465,68115976,8512,"-"
"PstI.TP70372910","PstI.TP703729","Sobic.003G363600.3","Chr03",68107465,68115976,8512,"-"
"PstI.TP70372911","PstI.TP703729","Sobic.003G363600.4","Chr03",68107465,68115976,8512,"-"
"PstI.TP70372912","PstI.TP703729","Sobic.003G363700.1","Chr03",68117750,68125999,8250,"-"
"PstI.TP70372913","PstI.TP703729","Sobic.003G363700.3","Chr03",68117750,68125999,8250,"-"
"PstI.TP7041021","PstI.TP704102","Sobic.003G413700.1","Chr03",72087741,72093980,6240,"+"
"PstI.TP7041022","PstI.TP704102","Sobic.003G413800.1","Chr03",72095299,72096870,1572,"+"
"PstI.TP7041023","PstI.TP704102","Sobic.003G413900.1","Chr03",72103532,72104881,1350,"-"
"PstI.TP704596","PstI.TP704596","Sobic.002G035500.1","Chr02",3332982,3339754,6773,"+"
"PstI.TP7058291","PstI.TP705829","Sobic.006G240200.1","Chr06",58061908,58062678,771,"+"
"PstI.TP7058292","PstI.TP705829","Sobic.006G240100.2","Chr06",58052598,58057333,4736,"-"
"PstI.TP7058293","PstI.TP705829","Sobic.006G240100.3","Chr06",58052885,58057333,4449,"-"
"PstI.TP7058294","PstI.TP705829","Sobic.006G240100.1","Chr06",58052911,58057333,4423,"-"
"PstI.TP7064791","PstI.TP706479","Sobic.002G115801.1","Chr02",14255821,14258542,2722,"-"
"PstI.TP7064792","PstI.TP706479","Sobic.002G115900.1","Chr02",14263932,14268689,4758,"-"
"PstI.TP7064793","PstI.TP706479","Sobic.002G115900.2","Chr02",14263932,14268689,4758,"-"
"PstI.TP7066411","PstI.TP706641","Sobic.003G444900.1","Chr03",74302872,74305149,2278,"+"
"PstI.TP7066412","PstI.TP706641","Sobic.003G445100.2","Chr03",74310197,74312158,1962,"+"
"PstI.TP7066413","PstI.TP706641","Sobic.003G445100.1","Chr03",74310212,74312158,1947,"+"
"PstI.TP7066414","PstI.TP706641","Sobic.003G444800.1","Chr03",74284328,74297114,12787,"-"
"PstI.TP7066415","PstI.TP706641","Sobic.003G444800.5","Chr03",74284328,74297114,12787,"-"
"PstI.TP7066416","PstI.TP706641","Sobic.003G445000.1","Chr03",74305821,74310057,4237,"-"
"PstI.TP7066417","PstI.TP706641","Sobic.003G445000.2","Chr03",74305821,74310083,4263,"-"
"PstI.TP7066418","PstI.TP706641","Sobic.003G445200.1","Chr03",74312442,74315689,3248,"-"
"PstI.TP7070301","PstI.TP707030","Sobic.004G205500.1","Chr04",55664658,55668266,3609,"+"
"PstI.TP7070302","PstI.TP707030","Sobic.004G205300.1","Chr04",55658056,55659229,1174,"-"
"PstI.TP7070303","PstI.TP707030","Sobic.004G205400.1","Chr04",55663211,55664477,1267,"-"
"PstI.TP7070304","PstI.TP707030","Sobic.004G205600.1","Chr04",55669358,55674799,5442,"-"
"PstI.TP7070305","PstI.TP707030","Sobic.004G205600.2","Chr04",55669358,55674799,5442,"-"
"PstI.TP7089551","PstI.TP708955","Sobic.004G025200.1","Chr04",2033788,2035719,1932,"+"
"PstI.TP7089552","PstI.TP708955","Sobic.004G025300.1","Chr04",2037948,2039912,1965,"+"
"PstI.TP7089553","PstI.TP708955","Sobic.004G025700.1","Chr04",2053256,2057428,4173,"+"
"PstI.TP7089554","PstI.TP708955","Sobic.004G025400.1","Chr04",2040338,2043948,3611,"-"
"PstI.TP7089555","PstI.TP708955","Sobic.004G025500.1","Chr04",2047408,2048253,846,"-"
"PstI.TP7089556","PstI.TP708955","Sobic.004G025600.1","Chr04",2050398,2051079,682,"-"
"PstI.TP7089801","PstI.TP708980","Sobic.001G525900.1","Chr01",78988198,78994119,5922,"-"
"PstI.TP7089802","PstI.TP708980","Sobic.001G525900.2","Chr01",78988198,78994119,5922,"-"
"PstI.TP7089803","PstI.TP708980","Sobic.001G525900.3","Chr01",78988198,78994119,5922,"-"
"PstI.TP7134171","PstI.TP713417","Sobic.010G134801.1","Chr10",19930750,19932733,1984,"-"
"PstI.TP7134172","PstI.TP713417","Sobic.010G134900.2","Chr10",19938253,19940083,1831,"-"
"PstI.TP7134173","PstI.TP713417","Sobic.010G134900.5","Chr10",19938253,19940083,1831,"-"
"PstI.TP713933","PstI.TP713933","Sobic.001G243666.1","Chr01",25303687,25305959,2273,"-"
"PstI.TP7140391","PstI.TP714039","Sobic.010G214800.1","Chr10",55772570,55777022,4453,"+"
"PstI.TP7140392","PstI.TP714039","Sobic.010G214950.1","Chr10",55780234,55780675,442,"+"
"PstI.TP7140393","PstI.TP714039","Sobic.010G214900.1","Chr10",55777184,55784716,7533,"-"
"PstI.TP7161011","PstI.TP716101","Sobic.006G107400.1","Chr06",47676507,47678459,1953,"+"
"PstI.TP7161012","PstI.TP716101","Sobic.006G107332.1","Chr06",47669209,47671926,2718,"-"
"PstI.TP7175311","PstI.TP717531","Sobic.008G001700.1","Chr08",152798,157364,4567,"+"
"PstI.TP7175312","PstI.TP717531","Sobic.008G001800.3","Chr08",161640,163525,1886,"-"
"PstI.TP7175313","PstI.TP717531","Sobic.008G001900.1","Chr08",165189,170273,5085,"-"
"PstI.TP718251","PstI.TP71825","Sobic.003G235900.1","Chr03",57452999,57457769,4771,"-"
"PstI.TP718252","PstI.TP71825","Sobic.003G236000.2","Chr03",57471900,57478927,7028,"-"
"PstI.TP7198921","PstI.TP719892","Sobic.005G167700.1","Chr05",64639094,64651583,12490,"+"
"PstI.TP7198922","PstI.TP719892","Sobic.005G167700.2","Chr05",64639775,64651583,11809,"+"
"PstI.TP7198923","PstI.TP719892","Sobic.005G167800.1","Chr05",64651919,64655299,3381,"-"
"PstI.TP7198924","PstI.TP719892","Sobic.005G168000.1","Chr05",64657544,64660701,3158,"-"
"PstI.TP7198925","PstI.TP719892","Sobic.005G168000.2","Chr05",64657544,64660701,3158,"-"
"PstI.TP7198926","PstI.TP719892","Sobic.005G168000.3","Chr05",64657544,64660906,3363,"-"
"PstI.TP7198927","PstI.TP719892","Sobic.005G168000.4","Chr05",64657732,64660888,3157,"-"
"PstI.TP7243451","PstI.TP724345","Sobic.005G228600.1","Chr05",71588908,71592412,3505,"+"
