"","X","SNP","Gene","Chromosome","Position","Grand.Total","PS","Ind.SNP","Heading_1","Heading_50","Flowering_1","Flowering_50","PCA","SUPER","FarmCPU","mrMLM.1","mrMLM.2","MAF","PVE","Gene.num","chr","start","end","width","strand","dis_start.positon","dis_positon.end","X.pacId","locusName","transcriptName","peptideName","Pfam","Panther","KOG","ec","KO","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.symbol","rice.defline"
"2769",4481,"PstI.TP761879","Sobic.003G365450",3,68191140,7,"PS_Y(7)","F116+36088im(7)","GHW_1(2);HM_1(1)","","GFW_1(2)","FD_50(1)","fprind(1)","CMLM+SUPER(3)MLM+SUPER(4)","","","",0.06978,0.09056,1,"Chr03",68199061,68200041,981,"-",7921,-8901,37914907,"Sobic.003G365450","Sobic.003G365450.1","Sobic.003G365450.1.p","","","","","","","","","","",NA,""
"2777",4497,"PstI.TP769160","Sobic.002G212100",2,60455158,4,"PS_Y(4)","F116+36088im(4)","GHW_1(2)","","GFW_1(2)","","","CMLM+SUPER(2)MLM+SUPER(2)","","","",0.2745,0.2977,1,"Chr02",60454861,60455265,405,"+",-297,-107,37955392,"Sobic.002G212100","Sobic.002G212100.1","Sobic.002G212100.1.p","","","","","","","","","","",NA,""
"2793",4518,"PstI.TP772432","Sobic.002G094700",2,9820897,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.4327,0.5738,1,"Chr02",9819668,9821817,2150,"+",-1229,-920,37954286,"Sobic.002G094700","Sobic.002G094700.1","Sobic.002G094700.1.p","","","","","","","","","","",NA,""
"2794",4519,"PstI.TP772432","Sobic.002G094800",2,9820897,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.4327,0.5738,1,"Chr02",9826747,9828843,2097,"+",5850,-7946,37954599,"Sobic.002G094800","Sobic.002G094800.1","Sobic.002G094800.1.p","","","","2.1.1.53","","","","","","LOC_Os07g14910.1",NA,"expressed protein"
"2795",4520,"PstI.TP772432","Sobic.002G094900",2,9820897,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.4327,0.5738,1,"Chr02",9830327,9830910,584,"-",9430,-10013,37949884,"Sobic.002G094900","Sobic.002G094900.1","Sobic.002G094900.1.p","","","","","","","","","","LOC_Os02g20130.1",NA,"DEFL72 - Defensin and Defensin-like DEFL family"
"2804",4530,"PstI.TP774975","Sobic.001G324200",1,61157443,3,"PS_Y(3)","F116+36088im(3)","GHW_1(2);HM_1(1)","","","","","CMLM+SUPER(1)MLM+SUPER(2)","","","",0.162,3.022,1,"Chr01",61147987,61149364,1378,"+",-9456,8079,37943971,"Sobic.001G324200","Sobic.001G324200.1","Sobic.001G324200.1.p","","","","","","","","","","",NA,""
"2805",4531,"PstI.TP774975","Sobic.001G324250",1,61157443,3,"PS_Y(3)","F116+36088im(3)","GHW_1(2);HM_1(1)","","","","","CMLM+SUPER(1)MLM+SUPER(2)","","","",0.162,3.022,1,"Chr01",61148889,61153439,4551,"+",-8554,4004,37942592,"Sobic.001G324250","Sobic.001G324250.1","Sobic.001G324250.1.p","","","","","","","","","","",NA,""
"2808",4536,"PstI.TP776099","Sobic.001G206800",1,18880730,1,"PS_N(1)","F116+36088im(1)","","","","GFW_50(1)","","","FarmCPU(1)","","",0.1701,0.1886,1,"Chr01",18882476,18884583,2108,"+",1746,-3853,37938946,"Sobic.001G206800","Sobic.001G206800.1","Sobic.001G206800.1.p","","","","","","","","","","",NA,""
"2811",4539,"PstI.TP776099","Sobic.001G206700",1,18880730,1,"PS_N(1)","F116+36088im(1)","","","","GFW_50(1)","","","FarmCPU(1)","","",0.1701,0.1886,1,"Chr01",18876509,18881424,4916,"-",-4221,-694,37943629,"Sobic.001G206700","Sobic.001G206700.1","Sobic.001G206700.1.p","PF01127","PTHR10978","","","K00236","GO:0016627","","","","LOC_Os07g33680.1",NA,"succinate dehydrogenase subunit 3, putative, expressed"
"2815",4543,"PstI.TP780884","Sobic.007G128100",7,54360893,1,"PS_N(1)","F106+4185(1)","","","FW_1(1)","","","","","","pLARmEB(1)",0.0802,0,2,"Chr07",54365553,54368467,2915,"+",4660,-7574,37936484,"Sobic.007G128100","Sobic.007G128100.2","Sobic.007G128100.2.p","","","","","","","","","","LOC_Os08g32420.1",NA,"expressed protein"
"2816",4544,"PstI.TP780884","Sobic.007G128200",7,54360893,1,"PS_N(1)","F106+4185(1)","","","FW_1(1)","","","","","","pLARmEB(1)",0.0802,0,1,"Chr07",54370431,54373525,3095,"+",9538,-12632,37935348,"Sobic.007G128200","Sobic.007G128200.1","Sobic.007G128200.1.p","","","","","","","","","","LOC_Os08g32330.1",NA,"expressed protein"
"2820",4552,"PstI.TP784632","Sobic.003G047450",3,4314116,3,"PS_Y(3)","F116+36088im(3)","GHW_1(2);HM_1(1)","","","","","CMLM+SUPER(1)MLM+SUPER(2)","","","",0.3959,1.311,1,"Chr03",4324003,4331419,7417,"+",9887,-17303,37913489,"Sobic.003G047450","Sobic.003G047450.1","Sobic.003G047450.1.p","","","","","","","","","","",NA,""
"2835",4572,"PstI.TP790069","Sobic.002G007250",2,699673,2,"PS_N(2)","F106+4185(2)","HM_1(1)","","","GFW_50(1)","","","FarmCPU(2)","","",0.2877,1.299,1,"Chr02",689773,690594,822,"+",-9900,9079,37955566,"Sobic.002G007250","Sobic.002G007250.1","Sobic.002G007250.1.p","","","","","","","","","","",NA,""
"2841",4581,"PstI.TP79904","Sobic.002G197900",2,58722578,3,"PS_Y(3)","F116+36088im(3)","GHW_1(2);HM_1(1)","","","","","CMLM+SUPER(1)MLM+SUPER(2)","","","",0.3558,4.778,1,"Chr02",58719911,58720737,827,"+",-2667,1841,37953985,"Sobic.002G197900","Sobic.002G197900.1","Sobic.002G197900.1.p","","","","","","","","","","",NA,""
"2851",4599,"PstI.TP808992","Sobic.002G237750",2,62812242,2,"PS_Y(2)","F116+36088im(2)","GHW_1(2)","","","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.2,1.425,1,"Chr02",62805130,62806295,1166,"-",-7112,5947,37952342,"Sobic.002G237750","Sobic.002G237750.1","Sobic.002G237750.1.p","","","","","","","","","","",NA,""
"2857",4606,"PstI.TP81443","Sobic.003G418400",3,72402402,7,"PS_Y(7)","F116+36088im(7)","","","GFW_1(1)","FD_50(1);FW_50(1);FM_50(1)","fprinW(2);fprind(1)","CMLM+SUPER(3)MLM+SUPER(4)","","","",0.1247,0.3151,1,"Chr03",72409345,72411422,2078,"-",6943,-9020,37916109,"Sobic.003G418400","Sobic.003G418400.1","Sobic.003G418400.1.p","","PTHR36358,PTHR36358:SF2","","","","","","","","LOC_Os01g70980.1",NA,"expressed protein"
"2863",4614,"PstI.TP817327","Sobic.007G226200",7,65354956,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.3575,0.8935,1,"Chr07",65350250,65354120,3871,"-",-4706,836,37934340,"Sobic.007G226200","Sobic.007G226200.1","Sobic.007G226200.1.p","","","","","","","","","","",NA,""
"2880",4644,"PstI.TP83629","Sobic.003G100900",3,8924840,4,"PS_Y(4)","F116+36088im(4)","GHW_1(2);HM_1(2)","","","","","CMLM+SUPER(2)MLM+SUPER(2)","","","",0.1001,2.727,1,"Chr03",8923838,8925084,1247,"+",-1002,-244,37916355,"Sobic.003G100900","Sobic.003G100900.1","Sobic.003G100900.1.p","","","","","","","","","","",NA,""
"2884",4651,"PstI.TP8376","Sobic.004G245850",4,59384691,93,"PS_N(1)PS_Y(92)","F116+36088im(1);F96+4814(33);F106+4185(40);F116+3098(19)","HD_1(7);HW_1(4);GHW_1(5);HM_1(5)","HD_50(10);GHW_50(4);HW_50(3)","FD_1(11);FW_1(9);GFW_1(3)","FD_50(4);FW_50(4);GFW_50(5)","fprinW(6);fprind(6);fprinGW(4);fprinM(3)","CMLM+SUPER(9)MLM+SUPER(13)","FarmCPU(1)","mrMLM(34);FASTmrMLM(17);FASTmrEMMA(13)","ISIS EM-BLASSO(6)",0.2026,42.71,1,"Chr04",59379520,59380383,864,"+",-5171,4308,37931085,"Sobic.004G245850","Sobic.004G245850.1","Sobic.004G245850.1.p","","","","","","","","","","",NA,""
"2885",4652,"PstI.TP8376","Sobic.004G245900",4,59384691,93,"PS_N(1)PS_Y(92)","F116+36088im(1);F96+4814(33);F106+4185(40);F116+3098(19)","HD_1(7);HW_1(4);GHW_1(5);HM_1(5)","HD_50(10);GHW_50(4);HW_50(3)","FD_1(11);FW_1(9);GFW_1(3)","FD_50(4);FW_50(4);GFW_50(5)","fprinW(6);fprind(6);fprinGW(4);fprinM(3)","CMLM+SUPER(9)MLM+SUPER(13)","FarmCPU(1)","mrMLM(34);FASTmrMLM(17);FASTmrEMMA(13)","ISIS EM-BLASSO(6)",0.2026,42.71,1,"Chr04",59383770,59385011,1242,"+",-921,-320,37931388,"Sobic.004G245900","Sobic.004G245900.1","Sobic.004G245900.1.p","","","","","","","","","","",NA,""
"2889",4656,"PstI.TP838226","Sobic.007G136400",7,56380657,4,"PS_N(2)PS_Y(2)","F116+36088im(2);F106+4185(1);F116+3098(1)","GHW_1(2)","GHW_50(1)","FW_1(1)","","","CMLM+SUPER(1)MLM+SUPER(1)","","","pLARmEB(2)",0.237,6.703,2,"Chr07",56372628,56380631,8004,"-",-8029,26,37936558,"Sobic.007G136400","Sobic.007G136400.2","Sobic.007G136400.2.p","","","","","","","","","","",NA,""
"2892",4663,"PstI.TP842850","Sobic.006G212300",6,56119362,5,"PS_Y(5)","F116+36088im(5)","","GHW_50(1)","","FD_50(1);FW_50(1)","fprinW(1);fprind(1)","CMLM+SUPER(3)MLM+SUPER(2)","","","",0.4933,0.2467,1,"Chr06",56121948,56125190,3243,"+",2586,-5828,37947582,"Sobic.006G212300","Sobic.006G212300.1","Sobic.006G212300.1.p","","","","","","","","","","",NA,""
"2896",4672,"PstI.TP846324","Sobic.001G344150",1,63212381,2,"PS_Y(2)","F116+36088im(2)","GHW_1(2)","","","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.1657,0.5428,1,"Chr01",63216720,63217755,1036,"+",4339,-5374,37943380,"Sobic.001G344150","Sobic.001G344150.1","Sobic.001G344150.1.p","","","","","","","","","","",NA,""
"2904",4681,"PstI.TP849929","Sobic.006G237600",6,57879722,14,"PS_Y(14)","F116+36088im(14)","HW_1(1);GHW_1(2)","","GFW_1(2)","FD_50(1);FW_50(2);GFW_50(2)","fprinW(2);fprind(1);fprinGW(1)","CMLM+SUPER(6)MLM+SUPER(8)","","","",0.2418,0.05358,1,"Chr06",57886195,57888344,2150,"+",6473,-8622,37945657,"Sobic.006G237600","Sobic.006G237600.1","Sobic.006G237600.1.p","","PTHR33743,PTHR33743:SF5","","","","","","","","LOC_Os04g55100.1",NA,"expressed protein"
"2906",4684,"PstI.TP851309","Sobic.006G174100",6,52995974,1,"PS_N(1)","F116+36088im(1)","","","FM_1(1)","","","","","FASTmrMLM(1)","",0.0388,0,1,"Chr06",53000201,53000832,632,"+",4227,-4858,37949153,"Sobic.006G174100","Sobic.006G174100.1","Sobic.006G174100.1.p","","","","","","","","","","",NA,""
"2914",4692,"PstI.TP852002","Sobic.002G022500",2,2041108,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.4123,0.1534,1,"Chr02",2042233,2043595,1363,"+",1125,-2487,37955567,"Sobic.002G022500","Sobic.002G022500.1","Sobic.002G022500.1.p","","","","","","","","","","",NA,""
"2918",4697,"PstI.TP852912","Sobic.006G267950",6,60106545,5,"PS_Y(5)","F116+36088im(5)","","HD_50(1);GHW_50(1)","GFW_1(1)","FM_50(1)","fprinGW(1)","","","mrMLM(1);FASTmrMLM(2)","ISIS EM-BLASSO(2)",0.136,25.49,1,"Chr06",60106090,60106900,811,"-",-455,-355,37947324,"Sobic.006G267950","Sobic.006G267950.1","Sobic.006G267950.1.p","","","","","","","","","","",NA,""
"2941",4735,"PstI.TP875104","Sobic.003G016100",3,1447825,4,"PS_Y(4)","F116+36088im(4)","GHW_1(2);HM_1(1)","","GFW_1(1)","","","CMLM+SUPER(1)MLM+SUPER(3)","","","",0.06642,0.09453,1,"Chr03",1456327,1457479,1153,"-",8502,-9654,37917844,"Sobic.003G016100","Sobic.003G016100.1","Sobic.003G016100.1.p","","","","","","","","","","LOC_Os01g12000.1",NA,"expressed protein"
"2944",4738,"PstI.TP875140","Sobic.002G370150",2,72930521,30,"PS_Y(30)","F116+36088im(30)","HD_1(1);HW_1(2);GHW_1(2);HM_1(2)","GHW_50(2);HW_50(1)","FD_1(2);FW_1(2);GFW_1(2);FM_1(2)","FD_50(1);FW_50(2);GFW_50(2);FM_50(2)","fprinW(2);fprind(1);fprinGW(2)","CMLM+SUPER(14)MLM+SUPER(16)","","","",0.2159,0.6415,1,"Chr02",72931791,72932518,728,"-",1270,-1997,37955504,"Sobic.002G370150","Sobic.002G370150.1","Sobic.002G370150.1.p","","","","","","","","","","",NA,""
"2945",4739,"PstI.TP875866","Sobic.004G312900",4,64992383,2,"PS_N(2)","F96+4814(1);F106+4185(1)","","","FW_1(2)","","","","","","pLARmEB(2)",0.0417,8e-04,1,"Chr04",64981147,64982458,1312,"+",-11236,9925,37931779,"Sobic.004G312900","Sobic.004G312900.1","Sobic.004G312900.1.p","","","","","","","","","","",NA,""
"2959",4763,"PstI.TP901545","Sobic.001G435600",1,71391273,1,"PS_N(1)","F106+4185(1)","GHW_1(1)","","","","","","","","pLARmEB(1)",0.033,0,1,"Chr01",71395604,71397056,1453,"+",4331,-5783,37942992,"Sobic.001G435600","Sobic.001G435600.1","Sobic.001G435600.1.p","","","","","","","","","","",NA,""
"2961",4766,"PstI.TP908813","Sobic.003G411150",3,71853833,1,"PS_N(1)","F106+4185(1)","","","FW_1(1)","","","","","","pLARmEB(1)",0.0566,2e-04,1,"Chr03",71847226,71849496,2271,"+",-6607,4337,37913633,"Sobic.003G411150","Sobic.003G411150.1","Sobic.003G411150.1.p","","","","","","","","","","",NA,""
"2963",4768,"PstI.TP908813","Sobic.003G411300",3,71853833,1,"PS_N(1)","F106+4185(1)","","","FW_1(1)","","","","","","pLARmEB(1)",0.0566,2e-04,2,"Chr03",71856477,71860645,4169,"+",2644,-6812,37914556,"Sobic.003G411300","Sobic.003G411300.2","Sobic.003G411300.2.p","","PTHR18868,PTHR18868:SF15","","3.4.21.107","","","","","","LOC_Os03g41229.1",NA,"expressed protein"
"2965",4776,"PstI.TP91211","Sobic.001G133600",1,10530796,18,"PS_N(1)PS_Y(17)","F116+36088im(18)","GHW_1(2);HM_1(1)","","GFW_1(2)","FD_50(2);FW_50(2);GFW_50(2);FM_50(3)","fprinW(2);fprind(1);fprinGW(1)","CMLM+SUPER(8)MLM+SUPER(9)","FarmCPU(1)","","",0.1565,5.398,2,"Chr01",10526350,10533937,7588,"-",-4446,-3141,37940902,"Sobic.001G133600","Sobic.001G133600.2","Sobic.001G133600.2.p","PF00646","PTHR32133,PTHR32133:SF126","","","","GO:0005515","","","","LOC_Os03g46140.1",NA,"OsFBX101 - F-box domain containing protein, expressed"
"2966",4777,"PstI.TP91211","Sobic.001G133800",1,10530796,18,"PS_N(1)PS_Y(17)","F116+36088im(18)","GHW_1(2);HM_1(1)","","GFW_1(2)","FD_50(2);FW_50(2);GFW_50(2);FM_50(3)","fprinW(2);fprind(1);fprinGW(1)","CMLM+SUPER(8)MLM+SUPER(9)","FarmCPU(1)","","",0.1565,5.398,1,"Chr01",10539502,10541166,1665,"-",8706,-10370,37942528,"Sobic.001G133800","Sobic.001G133800.1","Sobic.001G133800.1.p","PF00646","PTHR32133,PTHR32133:SF126","","","","GO:0005515","","","","LOC_Os03g46140.1",NA,"OsFBX101 - F-box domain containing protein, expressed"
"2973",4788,"PstI.TP922777","Sobic.004G009700",4,829116,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.3294,3.214,1,"Chr04",830270,830537,268,"+",1154,-1421,37931933,"Sobic.004G009700","Sobic.004G009700.1","Sobic.004G009700.1.p","","","","","","","","","","",NA,""
"2975",4790,"PstI.TP922777","Sobic.004G009800",4,829116,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.3294,3.214,2,"Chr04",831754,832599,846,"-",2638,-3483,37933495,"Sobic.004G009800","Sobic.004G009800.2","Sobic.004G009800.2.p","","","","","","","","","","",NA,""
"2987",4813,"PstI.TP928628","Sobic.002G286300",2,66615911,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.07083,0.01013,1,"Chr02",66610270,66615168,4899,"-",-5641,743,37952179,"Sobic.002G286300","Sobic.002G286300.1","Sobic.002G286300.1.p","","","","","","","","","","",NA,""
"3003",4832,"PstI.TP937088","Sobic.008G164101",8,59762667,15,"PS_Y(15)","F116+36088im(15)","HD_1(1);HW_1(1);GHW_1(2);HM_1(1)","","FD_1(1);GFW_1(2);FM_1(1)","FD_50(1);FW_50(1);GFW_50(2)","fprinW(1);fprind(1)","CMLM+SUPER(5)MLM+SUPER(10)","","","",0.1966,0.01947,1,"Chr08",59762591,59769034,6444,"+",-76,-6367,37926168,"Sobic.008G164101","Sobic.008G164101.1","Sobic.008G164101.1.p","","PTHR33207,PTHR33207:SF5","","","","","","","","LOC_Os07g36920.1",NA,"OsFBX255 - F-box domain containing protein, expressed"
"3004",4833,"PstI.TP937088","Sobic.008G164000",8,59762667,15,"PS_Y(15)","F116+36088im(15)","HD_1(1);HW_1(1);GHW_1(2);HM_1(1)","","FD_1(1);GFW_1(2);FM_1(1)","FD_50(1);FW_50(1);GFW_50(2)","fprinW(1);fprind(1)","CMLM+SUPER(5)MLM+SUPER(10)","","","",0.1966,0.01947,1,"Chr08",59757061,59758287,1227,"-",-5606,4380,37927664,"Sobic.008G164000","Sobic.008G164000.1","Sobic.008G164000.1.p","PF12937","PTHR32133,PTHR32133:SF130","","","","GO:0005515","","","","LOC_Os07g36910.1",NA,"OsFBX254 - F-box domain containing protein, expressed"
"3005",4834,"PstI.TP937273","Sobic.002G318100",2,69057036,2,"PS_Y(2)","F116+36088im(2)","","","FM_1(2)","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.06478,0.8327,1,"Chr02",69051211,69052064,854,"+",-5825,4972,37955404,"Sobic.002G318100","Sobic.002G318100.1","Sobic.002G318100.1.p","","PTHR33647:SF3,PTHR33647","","1.2.1.36,1.2.1.5","","","","","","LOC_Os01g58140.1",NA,"expressed protein"
"3006",4835,"PstI.TP937273","Sobic.002G318200",2,69057036,2,"PS_Y(2)","F116+36088im(2)","","","FM_1(2)","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.06478,0.8327,1,"Chr02",69055675,69056836,1162,"+",-1361,200,37950379,"Sobic.002G318200","Sobic.002G318200.1","Sobic.002G318200.1.p","","PTHR33647,PTHR33647:SF3","","","","","","","","LOC_Os07g33280.1",NA,"expressed protein"
"3024",4862,"PstI.TP944489","Sobic.001G402125",1,68774710,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.07769,1.648,1,"Chr01",68764785,68765078,294,"+",-9925,9632,37944237,"Sobic.001G402125","Sobic.001G402125.1","Sobic.001G402125.1.p","","","","","","","","","","LOC_Os01g41145.1",NA,"retrotransposon protein, putative, unclassified, expressed"
"3029",4870,"PstI.TP947758","Sobic.004G052100",4,4216183,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.3376,2.088,1,"Chr04",4213837,4216471,2635,"-",-2346,-288,37929717,"Sobic.004G052100","Sobic.004G052100.1","Sobic.004G052100.1.p","","","","","","","","","","",NA,""
"3039",4884,"PstI.TP955356","Sobic.003G361150",3,67880743,2,"PS_Y(2)","F96+4814(2)","","","FD_1(2)","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.1771,0.9059,1,"Chr03",67871840,67873084,1245,"-",-8903,7659,37917258,"Sobic.003G361150","Sobic.003G361150.1","Sobic.003G361150.1.p","","","","","","","","","","",NA,""
"3044",4900,"PstI.TP960878","Sobic.004G040050",4,3301312,2,"PS_Y(2)","F116+36088im(2)","GHW_1(2)","","","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.1059,2.796,1,"Chr04",3290679,3291355,677,"+",-10633,9957,37933364,"Sobic.004G040050","Sobic.004G040050.1","Sobic.004G040050.1.p","","","","","","","","","","",NA,""
"3047",4904,"PstI.TP960878","Sobic.004G040300",4,3301312,2,"PS_Y(2)","F116+36088im(2)","GHW_1(2)","","","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.1059,2.796,1,"Chr04",3309045,3309838,794,"-",7733,-8526,37930041,"Sobic.004G040300","Sobic.004G040300.1","Sobic.004G040300.1.p","","","","","","","","","","",NA,""
"3057",4923,"PstI.TP968973","Sobic.003G032301",3,2980616,1,"PS_N(1)","F116+36088im(1)","","","","","fprinM(1)","","","FASTmrMLM(1)","",0.0302,9.53e-06,1,"Chr03",2984143,2986928,2786,"+",3527,-6312,37913412,"Sobic.003G032301","Sobic.003G032301.1","Sobic.003G032301.1.p","","","","","","","","","","",NA,""
"3058",4925,"PstI.TP968973","Sobic.003G032100",3,2980616,1,"PS_N(1)","F116+36088im(1)","","","","","fprinM(1)","","","FASTmrMLM(1)","",0.0302,9.53e-06,1,"Chr03",2970123,2972118,1996,"-",-10493,8498,37917623,"Sobic.003G032100","Sobic.003G032100.1","Sobic.003G032100.1.p","PF07762","PTHR33086,PTHR33086:SF8","","","","","","","","LOC_Os03g02090.1",NA,"expressed protein"
"3069",4939,"PstI.TP978043","Sobic.001G480100",1,75183592,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.2391,2.82,1,"Chr01",75193297,75197873,4577,"+",9705,-14281,37942976,"Sobic.001G480100","Sobic.001G480100.1","Sobic.001G480100.1.p","","","","","","","","","","",NA,""
"3073",4947,"PstI.TP978122","Sobic.004G126050",4,14930204,22,"PS_Y(22)","F116+36088im(22)","HD_1(1);HW_1(1);GHW_1(2);HM_1(1)","GHW_50(2)","FD_1(2);GFW_1(2);FM_1(1)","FD_50(1);FW_50(2);GFW_50(2)","fprinW(2);fprind(1);fprinGW(2)","CMLM+SUPER(9)MLM+SUPER(13)","","","",0.1391,1.746,1,"Chr04",14931879,14932181,303,"-",1675,-1977,37930053,"Sobic.004G126050","Sobic.004G126050.1","Sobic.004G126050.1.p","","PTHR27000,PTHR27000:SF196","","2.7.11.1","","","","","","LOC_Os10g02970.1",NA,"Leucine rich repeat N-terminal domain containing protein, putative, expressed"
"3080",4961,"PstI.TP985315","Sobic.002G202750",2,59277191,1,"PS_N(1)","F116+36088im(1)","","","FW_1(1)","","","","FarmCPU(1)","","",0.05254,4.797,1,"Chr02",59267213,59267618,406,"+",-9978,9573,37951666,"Sobic.002G202750","Sobic.002G202750.1","Sobic.002G202750.1.p","","","","","","","","","","",NA,""
"3082",4964,"PstI.TP989477","Sobic.002G000350",2,124717,4,"PS_Y(4)","F116+36088im(4)","GHW_1(2);HM_1(1)","","GFW_1(1)","","","CMLM+SUPER(1)MLM+SUPER(3)","","","",0.09216,1.415,1,"Chr02",116642,117269,628,"+",-8075,7448,37950702,"Sobic.002G000350","Sobic.002G000350.1","Sobic.002G000350.1.p","","","","","","","","","","",NA,""
"3086",4970,"PstI.TP991117","Sobic.006G169300",6,52632284,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.0625,1.987,1,"Chr06",52628902,52629888,987,"+",-3382,2396,37945748,"Sobic.006G169300","Sobic.006G169300.1","Sobic.006G169300.1.p","","","","","","","","","","",NA,""
"3089",4973,"PstI.TP991117","Sobic.006G169400",6,52632284,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.0625,1.987,1,"Chr06",52632465,52632919,455,"-",181,-635,37947346,"Sobic.006G169400","Sobic.006G169400.1","Sobic.006G169400.1.p","","","","","","","","","","LOC_Os10g37870.1",NA,"expressed protein"
"3097",4987,"PstI.TP992224","Sobic.006G236100",6,57775119,2,"PS_Y(2)","F116+36088im(2)","HM_1(1)","","FM_1(1)","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.1427,0.7311,1,"Chr06",57773204,57773859,656,"+",-1915,1260,37946619,"Sobic.006G236100","Sobic.006G236100.1","Sobic.006G236100.1.p","","","","","","","","","","",NA,""
"3113",5005,"PstI.TP999900","Sobic.004G267650",4,61190544,10,"PS_Y(10)","F116+36088im(10)","HD_1(1);HW_1(1);GHW_1(2);HM_1(1)","","GFW_1(2);FM_1(2)","FM_50(1)","","CMLM+SUPER(4)MLM+SUPER(6)","","","",0.07652,6.821,1,"Chr04",61182946,61188183,5238,"+",-7598,2361,37931114,"Sobic.004G267650","Sobic.004G267650.1","Sobic.004G267650.1.p","","","","","","","","","","",NA,""
