"","X","SNP","Gene","Chromosome","Position","Grand.Total","PS","Ind.SNP","Heading_1","Heading_50","Flowering_1","Flowering_50","PCA","SUPER","FarmCPU","mrMLM.1","mrMLM.2","MAF","PVE","Gene.num","chr","start","end","width","strand","dis_start.positon","dis_positon.end","X.pacId","locusName","transcriptName","peptideName","Pfam","Panther","KOG","ec","KO","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.symbol","rice.defline"
"2636",4283,"PstI.TP697323","Sobic.003G127700",3,11724725,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.2715,0.9181,1,"Chr03",11720734,11725042,4309,"+",-3991,-317,37915934,"Sobic.003G127700","Sobic.003G127700.1","Sobic.003G127700.1.p","PF05160","PTHR16771,PTHR16771:SF2","","","K10881","","AT1G64750.1","ATDSS1(I),DSS1(I)","deletion of SUV3 suppressor 1(I)","LOC_Os01g16640.1",NA,"split hand/foot malformation type 1, putative, expressed"
"2637",4284,"PstI.TP697323","Sobic.003G127800",3,11724725,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.2715,0.9181,1,"Chr03",11726787,11730473,3687,"+",2062,-5748,37918437,"Sobic.003G127800","Sobic.003G127800.1","Sobic.003G127800.1.p","PF13369,PF13371","PTHR31350,PTHR31350:SF8","","","","","AT4G19160.2","","","LOC_Os01g16620.5",NA,"expressed protein"
"2638",4285,"PstI.TP697323","Sobic.003G127600",3,11724725,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.2715,0.9181,1,"Chr03",11719447,11720805,1359,"-",-5278,3920,37914624,"Sobic.003G127600","Sobic.003G127600.1","Sobic.003G127600.1.p","PF00179","PTHR24067,PTHR24067:SF44","KOG0421","6.3.2.19","K06688","","AT3G20060.1","UBC19","ubiquitin-conjugating enzyme19","LOC_Os01g16650.1",NA,"ubiquitin-conjugating enzyme, putative, expressed"
"2639",4286,"PstI.TP697323","Sobic.003G127900",3,11724725,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.2715,0.9181,1,"Chr03",11730723,11731913,1191,"-",5998,-7188,37916231,"Sobic.003G127900","Sobic.003G127900.1","Sobic.003G127900.1.p","PF02298","PTHR33021,PTHR33021:SF66","","","","GO:0009055","AT3G18590.1","AtENODL5,ENODL5","early nodulin-like protein 5","LOC_Os01g16610.1",NA,"plastocyanin-like domain containing protein, putative, expressed"
"2640",4287,"PstI.TP697323","Sobic.003G128000",3,11724725,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.2715,0.9181,2,"Chr03",11733650,11736444,2795,"-",8925,-11719,37914617,"Sobic.003G128000","Sobic.003G128000.2","Sobic.003G128000.2.p","PF01535,PF14432","PTHR24015,PTHR24015:SF363","","","","","AT2G15690.1","","Tetratricopeptide repeat (TPR)-like superfamily protein","LOC_Os04g09530.2",NA,"pentatricopeptide, putative, expressed"
"2641",4291,"PstI.TP6990","Sobic.001G527600",1,79172378,3,"PS_Y(3)","F116+36088im(3)","GHW_1(2);HM_1(1)","","","","","CMLM+SUPER(1)MLM+SUPER(2)","","","",0.4543,0.06955,1,"Chr01",79165260,79167685,2426,"+",-7118,4693,37943272,"Sobic.001G527600","Sobic.001G527600.1","Sobic.001G527600.1.p","PF06969,PF04055","PTHR13932,PTHR13932:SF3","","1.3.99.22","K02495","GO:0051536,GO:0003824","AT5G63290.1","","Radical SAM superfamily protein","LOC_Os12g17070.1",NA,"radical SAM enzyme, putative, expressed"
"2642",4292,"PstI.TP6990","Sobic.001G527800",1,79172378,3,"PS_Y(3)","F116+36088im(3)","GHW_1(2);HM_1(1)","","","","","CMLM+SUPER(1)MLM+SUPER(2)","","","",0.4543,0.06955,1,"Chr01",79178713,79190633,11921,"+",6335,-18255,37944525,"Sobic.001G527800","Sobic.001G527800.1","Sobic.001G527800.1.p","PF04851,PF14709,PF00035,PF00271,PF03368,PF02170,PF00636","PTHR14950,PTHR14950:SF3","","3.1.26.3","K11592","GO:0016787,GO:0005524,GO:0003677,GO:0016891,GO:0005515,GO:0006396,GO:0004525,GO:0003723","AT1G01040.1","ASU1,ATDCL1,CAF,DCL1,EMB60,EMB76,SIN1,SUS1","dicer-like 1","LOC_Os03g02970.1",NA,"Dicer, putative, expressed"
"2644",4295,"PstI.TP6990","Sobic.001G527700",1,79172378,3,"PS_Y(3)","F116+36088im(3)","GHW_1(2);HM_1(1)","","","","","CMLM+SUPER(1)MLM+SUPER(2)","","","",0.4543,0.06955,1,"Chr01",79168504,79174263,5760,"-",-3874,-1885,37944022,"Sobic.001G527700","Sobic.001G527700.1","Sobic.001G527700.1.p","PF00069","PTHR24348,PTHR24348:SF25","KOG0598,KOG0032","2.7.11.1","K08269","GO:0006468,GO:0005524,GO:0004672","AT2G37840.1","","Protein kinase superfamily protein","LOC_Os03g02980.2",NA,"CAMK_CAMK_like_ULKh_APGy.1 - CAMK includes calcium/calmodulin depedent protein kinases, expressed"
"2648",4301,"PstI.TP700186","Sobic.007G215900",7,64454411,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.38,6.917,1,"Chr07",64448791,64451893,3103,"+",-5620,2518,37935662,"Sobic.007G215900","Sobic.007G215900.1","Sobic.007G215900.1.p","PF07645,PF13947,PF00069","PTHR27005,PTHR27005:SF10","KOG1187","2.7.11.1","","GO:0005509,GO:0030247,GO:0006468,GO:0005524,GO:0004672","AT1G69730.1","","Wall-associated kinase family protein","LOC_Os08g39180.1",NA,"OsWAK73 - OsWAK receptor-like protein kinase, expressed"
"2649",4302,"PstI.TP700186","Sobic.007G216001",7,64454411,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.38,6.917,1,"Chr07",64455642,64457295,1654,"+",1231,-2884,37936412,"Sobic.007G216001","Sobic.007G216001.1","Sobic.007G216001.1.p","PF07645,PF13947","PTHR27005,PTHR27005:SF10","","","","GO:0005509,GO:0030247","AT1G21240.1","WAK3","wall associated kinase 3","LOC_Os08g39180.1",NA,"OsWAK73 - OsWAK receptor-like protein kinase, expressed"
"2650",4303,"PstI.TP700186","Sobic.007G216100",7,64454411,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.38,6.917,1,"Chr07",64459498,64463442,3945,"-",5087,-9031,37935209,"Sobic.007G216100","Sobic.007G216100.1","Sobic.007G216100.1.p","PF09409,PF08325","PTHR23153,PTHR23153:SF36","KOG4842","","","","AT5G35690.1","","","LOC_Os08g39150.1",NA,"expressed protein"
"2651",4304,"PstI.TP700622","Sobic.007G068300",7,7629673,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.09033,1.209,1,"Chr07",7617494,7620027,2534,"+",-12179,9646,37936316,"Sobic.007G068300","Sobic.007G068300.1","Sobic.007G068300.1.p","PF12142,PF12143,PF00264","PTHR11474,PTHR11474:SF16","","1.10.3.1","K00422","GO:0055114,GO:0004097,GO:0016491,GO:0008152","","","","LOC_Os01g58100.1",NA,"polyphenol oxidase, putative, expressed"
"2652",4305,"PstI.TP700622","Sobic.007G068500",7,7629673,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.09033,1.209,1,"Chr07",7629581,7631904,2324,"+",-92,-2231,37937296,"Sobic.007G068500","Sobic.007G068500.1","Sobic.007G068500.1.p","PF00264,PF12142,PF12143","PTHR11474:SF16,PTHR11474","","1.10.3.1","K00422","GO:0008152,GO:0016491,GO:0004097,GO:0055114","","","","LOC_Os01g58100.1",NA,"polyphenol oxidase, putative, expressed"
"2653",4306,"PstI.TP703729","Sobic.003G363500",3,68112941,4,"PS_Y(4)","F116+36088im(4)","GHW_1(2);HM_1(1)","","GFW_1(1)","","","CMLM+SUPER(1)MLM+SUPER(3)","","","",0.2113,1.24,1,"Chr03",68102184,68107723,5540,"+",-10757,5218,37916747,"Sobic.003G363500","Sobic.003G363500.1","Sobic.003G363500.1.p","PF00782","PTHR10159,PTHR10159:SF376","","","","GO:0008138,GO:0006470","AT2G35680.1","","Phosphotyrosine protein phosphatases superfamily protein","LOC_Os01g64010.2",NA,"dual specificity protein phosphatase, putative, expressed"
"2654",4307,"PstI.TP703729","Sobic.003G363600",3,68112941,4,"PS_Y(4)","F116+36088im(4)","GHW_1(2);HM_1(1)","","GFW_1(1)","","","CMLM+SUPER(1)MLM+SUPER(3)","","","",0.2113,1.24,10,"Chr03",68107429,68115976,8548,"-",-5512,-3035,37917007,"Sobic.003G363600","Sobic.003G363600.10","Sobic.003G363600.10.p","PF00170","PTHR22952,PTHR22952:SF215","","","","GO:0043565,GO:0006355,GO:0003700","AT1G08320.1","bZIP21,TGA9","bZIP transcription factor family protein","LOC_Os01g64020.1",NA,"transcription factor, putative, expressed"
"2655",4317,"PstI.TP703729","Sobic.003G363700",3,68112941,4,"PS_Y(4)","F116+36088im(4)","GHW_1(2);HM_1(1)","","GFW_1(1)","","","CMLM+SUPER(1)MLM+SUPER(3)","","","",0.2113,1.24,1,"Chr03",68117750,68125999,8250,"-",4809,-13058,37913948,"Sobic.003G363700","Sobic.003G363700.1","Sobic.003G363700.1.p","PF12937","PTHR32212","","","","GO:0005515","AT1G67190.1","","F-box/RNI-like superfamily protein","LOC_Os01g64030.1",NA,"OsFBL5 - F-box domain and LRR containing protein, expressed"
"2656",4319,"PstI.TP704102","Sobic.003G413700",3,72097083,3,"PS_Y(3)","F116+36088im(3)","GHW_1(2);HM_1(1)","","","","","CMLM+SUPER(1)MLM+SUPER(2)","","","",0.06264,1.691,1,"Chr03",72087741,72093980,6240,"+",-9342,3103,37917255,"Sobic.003G413700","Sobic.003G413700.1","Sobic.003G413700.1.p","PF02705","PTHR30540,PTHR30540:SF7","","","K03549","GO:0071805,GO:0016020,GO:0015079","AT4G13420.1","ATHAK5,HAK5","high affinity K+ transporter 5","LOC_Os01g70490.1",NA,"potassium transporter, putative, expressed"
"2657",4320,"PstI.TP704102","Sobic.003G413800",3,72097083,3,"PS_Y(3)","F116+36088im(3)","GHW_1(2);HM_1(1)","","","","","CMLM+SUPER(1)MLM+SUPER(2)","","","",0.06264,1.691,1,"Chr03",72095299,72096870,1572,"+",-1784,213,37916451,"Sobic.003G413800","Sobic.003G413800.1","Sobic.003G413800.1.p","PF00067","PTHR24298,PTHR24298:SF95","KOG0156","","","GO:0055114,GO:0020037,GO:0016705,GO:0005506","AT1G64940.1","CYP89A6","cytochrome P450, family 87, subfamily A, polypeptide 6","LOC_Os08g05620.1",NA,"cytochrome P450, putative, expressed"
"2658",4321,"PstI.TP704102","Sobic.003G413900",3,72097083,3,"PS_Y(3)","F116+36088im(3)","GHW_1(2);HM_1(1)","","","","","CMLM+SUPER(1)MLM+SUPER(2)","","","",0.06264,1.691,1,"Chr03",72103532,72104881,1350,"-",6449,-7798,37914705,"Sobic.003G413900","Sobic.003G413900.1","Sobic.003G413900.1.p","PF05553","PTHR33265,PTHR33265:SF6","","","","","","","","LOC_Os01g70500.1",NA,"expressed protein"
"2659",4322,"PstI.TP704596","Sobic.002G035500",2,3325739,5,"PS_Y(5)","F116+36088im(5)","HW_1(1);GHW_1(2)","","GFW_1(2)","","","CMLM+SUPER(2)MLM+SUPER(3)","","","",0.08314,0.06917,1,"Chr02",3332982,3339754,6773,"+",7243,-14015,37950827,"Sobic.002G035500","Sobic.002G035500.1","Sobic.002G035500.1.p","PF03634","PTHR31072,PTHR31072:SF2","","","","","AT4G18390.2","TCP2","TEOSINTE BRANCHED 1, cycloidea and PCF transcription factor 2","LOC_Os07g05720.1",NA,"TCP family transcription factor, putative, expressed"
"2660",4323,"PstI.TP705829","Sobic.006G240200",6,58061911,4,"PS_N(2)PS_Y(2)","F116+36088im(4)","HD_1(1);HW_1(1)","HM_50(1)","FM_1(1)","","","","","FASTmrMLM(4)","",0.0991,0.6287,1,"Chr06",58061908,58062678,771,"+",-3,-767,37949146,"Sobic.006G240200","Sobic.006G240200.1","Sobic.006G240200.1.p","","","","","","","","","","LOC_Os04g55490.1",NA,"expressed protein"
"2661",4324,"PstI.TP705829","Sobic.006G240100",6,58061911,4,"PS_N(2)PS_Y(2)","F116+36088im(4)","HD_1(1);HW_1(1)","HM_50(1)","FM_1(1)","","","","","FASTmrMLM(4)","",0.0991,0.6287,2,"Chr06",58052598,58057333,4736,"-",-9313,4578,37948627,"Sobic.006G240100","Sobic.006G240100.2","Sobic.006G240100.2.p","PF02148,PF07576","PTHR24007,PTHR24007:SF8","KOG0804","","K10632","GO:0008270","AT2G42160.1","BRIZ1","zinc finger (ubiquitin-hydrolase) domain-containing protein","LOC_Os04g55480.2",NA,"BRCA1-associated protein, putative, expressed"
"2662",4327,"PstI.TP706479","Sobic.002G115801",2,14264983,5,"PS_Y(5)","F116+36088im(5)","GHW_1(2);HM_1(1)","","GFW_1(1)","FM_50(1)","","CMLM+SUPER(1)MLM+SUPER(4)","","","",0.3858,1.334,1,"Chr02",14255821,14258542,2722,"-",-9162,6441,37955406,"Sobic.002G115801","Sobic.002G115801.1","Sobic.002G115801.1.p","PF07762","PTHR33086,PTHR33086:SF12","","","","","","","","LOC_Os03g14310.1",NA,"expressed protein"
"2663",4328,"PstI.TP706479","Sobic.002G115900",2,14264983,5,"PS_Y(5)","F116+36088im(5)","GHW_1(2);HM_1(1)","","GFW_1(1)","FM_50(1)","","CMLM+SUPER(1)MLM+SUPER(4)","","","",0.3858,1.334,1,"Chr02",14263932,14268689,4758,"-",-1051,-3706,37952010,"Sobic.002G115900","Sobic.002G115900.1","Sobic.002G115900.1.p","PF00046,PF01852","PTHR24326,PTHR24326:SF288","KOG0484","","K09338","GO:0003677,GO:0008289","AT3G61150.1","HD-GL2-1,HDG1","homeodomain GLABROUS 1","LOC_Os09g35760.1",NA,"homeobox and START domains containing protein, putative, expressed"
"2664",4330,"PstI.TP706641","Sobic.003G444900",3,74303182,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.4473,0.3575,1,"Chr03",74302872,74305149,2278,"+",-310,-1967,37916084,"Sobic.003G444900","Sobic.003G444900.1","Sobic.003G444900.1.p","PF12796","PTHR24128,PTHR24128:SF20","KOG4412","","","","AT2G28840.1","XBAT31","XB3 ortholog 1 in Arabidopsis thaliana","LOC_Os05g02130.1",NA,"ankyrin repeat domain-containing protein 28, putative, expressed"
"2665",4331,"PstI.TP706641","Sobic.003G445100",3,74303182,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.4473,0.3575,2,"Chr03",74310197,74312158,1962,"+",7015,-8976,37918557,"Sobic.003G445100","Sobic.003G445100.2","Sobic.003G445100.2.p","PF00076","PTHR24012","","","","GO:0003676","AT5G61030.1","GR-RBP3","glycine-rich RNA-binding protein 3","LOC_Os01g74340.1",NA,"RNA recognition motif containing protein, putative, expressed"
"2666",4333,"PstI.TP706641","Sobic.003G444800",3,74303182,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.4473,0.3575,1,"Chr03",74284328,74297114,12787,"-",-18854,6068,37916019,"Sobic.003G444800","Sobic.003G444800.1","Sobic.003G444800.1.p","","PTHR34958,PTHR34958:SF1","","","","","AT3G12590.1","","","LOC_Os01g74310.1",NA,"expressed protein"
"2667",4335,"PstI.TP706641","Sobic.003G445000",3,74303182,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.4473,0.3575,1,"Chr03",74305821,74310057,4237,"-",2639,-6875,37918652,"Sobic.003G445000","Sobic.003G445000.1","Sobic.003G445000.1.p","PF03283","PTHR21562,PTHR21562:SF20","KOG4287","","","GO:0016787","AT3G09410.1","","Pectinacetylesterase family protein","LOC_Os01g74330.1",NA,"pectinacetylesterase domain containing protein, expressed"
"2669",4338,"PstI.TP707030","Sobic.004G205500",4,55665489,4,"PS_Y(4)","F116+36088im(4)","","","GFW_1(1)","FW_50(1);GFW_50(1)","fprinW(1)","MLM+SUPER(4)","","","",0.2731,0.6838,1,"Chr04",55664658,55668266,3609,"+",-831,-2777,37933489,"Sobic.004G205500","Sobic.004G205500.1","Sobic.004G205500.1.p","PF12796","PTHR24198,PTHR24198:SF51","KOG4412","","","","AT3G01750.1","","Ankyrin repeat family protein","LOC_Os02g38970.2",NA,"expressed protein"
"2670",4339,"PstI.TP707030","Sobic.004G205300",4,55665489,4,"PS_Y(4)","F116+36088im(4)","","","GFW_1(1)","FW_50(1);GFW_50(1)","fprinW(1)","MLM+SUPER(4)","","","",0.2731,0.6838,1,"Chr04",55658056,55659229,1174,"-",-7433,6260,37929889,"Sobic.004G205300","Sobic.004G205300.1","Sobic.004G205300.1.p","PF16211,PF00125","PTHR23430","KOG1757","","K11251","GO:0003677","AT3G54560.1","HTA11","histone H2A 11","LOC_Os03g53190.1",NA,"Core histone H2A/H2B/H3/H4 domain containing protein, putative, expressed"
"2672",4341,"PstI.TP707030","Sobic.004G205600",4,55665489,4,"PS_Y(4)","F116+36088im(4)","","","GFW_1(1)","FW_50(1);GFW_50(1)","fprinW(1)","MLM+SUPER(4)","","","",0.2731,0.6838,1,"Chr04",55669358,55674799,5442,"-",3869,-9310,37930338,"Sobic.004G205600","Sobic.004G205600.1","Sobic.004G205600.1.p","PF00439","PTHR22880,PTHR22880:SF155","","","","GO:0005515","AT3G01770.1","ATBET10,BET10","bromodomain and extraterminal domain protein 10","LOC_Os02g38980.1",NA,"bromodomain domain containing protein, expressed"
"2673",4343,"PstI.TP708955","Sobic.004G025200",4,2043677,4,"PS_N(4)","F96+4814(3);F106+4185(1)","","GHW_50(1)","","GFW_50(2)","fprinGW(1)","","FarmCPU(4)","","",0.1042,16.46,1,"Chr04",2033788,2035719,1932,"+",-9889,7958,37930345,"Sobic.004G025200","Sobic.004G025200.1","Sobic.004G025200.1.p","","PTHR37754,PTHR37754:SF1","","","","","AT4G37445.1","","","LOC_Os02g03430.1",NA,"expressed protein"
"2674",4344,"PstI.TP708955","Sobic.004G025300",4,2043677,4,"PS_N(4)","F96+4814(3);F106+4185(1)","","GHW_50(1)","","GFW_50(2)","fprinGW(1)","","FarmCPU(4)","","",0.1042,16.46,1,"Chr04",2037948,2039912,1965,"+",-5729,3765,37931691,"Sobic.004G025300","Sobic.004G025300.1","Sobic.004G025300.1.p","PF12352","PTHR21094","KOG3208","","K08495","GO:0016021,GO:0006888,GO:0005801,GO:0000139","AT2G45200.1","ATGOS12,GOS12","golgi snare 12","LOC_Os02g03450.1",NA,"vesicle transport v-SNARE protein, putative, expressed"
"2675",4345,"PstI.TP708955","Sobic.004G025700",4,2043677,4,"PS_N(4)","F96+4814(3);F106+4185(1)","","GHW_50(1)","","GFW_50(2)","fprinGW(1)","","FarmCPU(4)","","",0.1042,16.46,1,"Chr04",2053256,2057428,4173,"+",9579,-13751,37929405,"Sobic.004G025700","Sobic.004G025700.1","Sobic.004G025700.1.p","PF13812,PF01535,PF13041","PTHR24015,PTHR24015:SF414","","","","","AT1G71210.1","","Pentatricopeptide repeat (PPR) superfamily protein","LOC_Os02g03530.1",NA,"PPR repeat domain containing protein, putative, expressed"
"2676",4346,"PstI.TP708955","Sobic.004G025400",4,2043677,4,"PS_N(4)","F96+4814(3);F106+4185(1)","","GHW_50(1)","","GFW_50(2)","fprinGW(1)","","FarmCPU(4)","","",0.1042,16.46,1,"Chr04",2040338,2043948,3611,"-",-3339,-271,37931230,"Sobic.004G025400","Sobic.004G025400.1","Sobic.004G025400.1.p","PF01148","PTHR13773,PTHR13773:SF3","","2.7.7.41","","","AT2G45150.1","CDS4","cytidinediphosphate diacylglycerol synthase 4","LOC_Os02g03460.1",NA,"phosphatidate cytidylyltransferase, putative, expressed"
"2679",4349,"PstI.TP708980","Sobic.001G525900",1,78991790,5,"PS_Y(5)","F116+36088im(5)","GHW_1(2);HM_1(1)","","GFW_1(2)","","","CMLM+SUPER(2)MLM+SUPER(3)","","","",0.1913,3.679,1,"Chr01",78988198,78994119,5922,"-",-3592,-2329,37937472,"Sobic.001G525900","Sobic.001G525900.1","Sobic.001G525900.1.p","PF05920,PF07526","PTHR11850,PTHR11850:SF105","KOG0773","","","GO:0006355,GO:0003677","AT5G41410.1","BEL1","POX (plant homeobox) family protein","LOC_Os03g03260.1",NA,"homeobox domain containing protein, expressed"
"2682",4356,"PstI.TP713933","Sobic.001G243666",1,25304804,1,"PS_N(1)","F116+36088im(1)","","","","","fprinM(1)","","","FASTmrMLM(1)","",0.0905,0,1,"Chr01",25303687,25305959,2273,"-",-1117,-1155,37939124,"Sobic.001G243666","Sobic.001G243666.1","Sobic.001G243666.1.p","","PTHR33881","","","","","AT4G14746.1","","","LOC_Os10g28380.1",NA,"MTN26L3 - MtN26 family protein precursor, putative, expressed"
"2686",4361,"PstI.TP716101","Sobic.006G107400",6,47677795,1,"PS_N(1)","F116+3098(1)","","","FM_1(1)","","","","","","pLARmEB(1)",0.2155,0.0222,1,"Chr06",47676507,47678459,1953,"+",-1288,-664,37948016,"Sobic.006G107400","Sobic.006G107400.1","Sobic.006G107400.1.p","PF02365","PTHR31744,PTHR31744:SF13","","","","GO:0006355,GO:0003677","AT5G61430.1","ANAC100,ATNAC5,NAC100","NAC domain containing protein 100","LOC_Os04g38720.1",NA,"no apical meristem protein, putative, expressed"
"2687",4362,"PstI.TP716101","Sobic.006G107332",6,47677795,1,"PS_N(1)","F116+3098(1)","","","FM_1(1)","","","","","","pLARmEB(1)",0.2155,0.0222,1,"Chr06",47669209,47671926,2718,"-",-8586,5869,37946934,"Sobic.006G107332","Sobic.006G107332.1","Sobic.006G107332.1.p","","PTHR33087,PTHR33087:SF2","","","","","","","","LOC_Os08g09890.1",NA,"expressed protein"
"2688",4363,"PstI.TP717531","Sobic.008G001700",8,162336,2,"PS_Y(2)","F116+36088im(2)","","","GFW_1(2)","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.4035,6.04,1,"Chr08",152798,157364,4567,"+",-9538,4972,37927300,"Sobic.008G001700","Sobic.008G001700.1","Sobic.008G001700.1.p","PF02701","PTHR31992","","","","GO:0006355,GO:0003677","AT4G24060.1","","Dof-type zinc finger DNA-binding family protein","LOC_Os07g32510.1",NA,"dof zinc finger domain containing protein, putative, expressed"
"2689",4364,"PstI.TP717531","Sobic.008G001800",8,162336,2,"PS_Y(2)","F116+36088im(2)","","","GFW_1(2)","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.4035,6.04,3,"Chr08",161640,163525,1886,"-",-696,-1189,37928546,"Sobic.008G001800","Sobic.008G001800.3","Sobic.008G001800.3.p","PF04749,PF11204","PTHR31045,PTHR31045:SF7","","","","","AT3G10980.1","","PLAC8 family protein","LOC_Os05g39730.1",NA,"SAG20, putative, expressed"
"2690",4365,"PstI.TP717531","Sobic.008G001900",8,162336,2,"PS_Y(2)","F116+36088im(2)","","","GFW_1(2)","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.4035,6.04,1,"Chr08",165189,170273,5085,"-",2853,-7937,37926555,"Sobic.008G001900","Sobic.008G001900.1","Sobic.008G001900.1.p","PF00153","PTHR24089,PTHR24089:SF300","KOG0768","","","","AT2G35800.1","","mitochondrial substrate carrier family protein","LOC_Os11g01270.1",NA,"mitochondrial substrate carrier family protein, putative, expressed"
"2691",4366,"PstI.TP71825","Sobic.003G235900",3,57464060,2,"PS_Y(2)","F116+36088im(2)","GHW_1(2)","","","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.1623,6.561,1,"Chr03",57452999,57457769,4771,"-",-11061,6291,37914280,"Sobic.003G235900","Sobic.003G235900.1","Sobic.003G235900.1.p","PF02183,PF00046","PTHR24326,PTHR24326:SF114","KOG0484","","K09338","GO:0043565,GO:0006355,GO:0003700,GO:0003677","AT2G01430.1","ATHB-17,ATHB17,HB17","homeobox-leucine zipper protein 17","LOC_Os01g45570.1",NA,"homeobox associated leucine zipper, putative, expressed"
"2692",4367,"PstI.TP71825","Sobic.003G236000",3,57464060,2,"PS_Y(2)","F116+36088im(2)","GHW_1(2)","","","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.1623,6.561,2,"Chr03",57471900,57478927,7028,"-",7840,-14867,37912484,"Sobic.003G236000","Sobic.003G236000.2","Sobic.003G236000.2.p","PF06293","PTHR24055,PTHR24055:SF208","","2.7.11.24","K04371","GO:0016773,GO:0016020,GO:0005524","AT3G18040.1","MPK9","MAP kinase 9","LOC_Os01g45620.1",NA,"CGMC_MAPKCMGC_2.5 - CGMC includes CDA, MAPK, GSK3, and CLKC kinases, expressed"
"2693",4368,"PstI.TP719892","Sobic.005G167700",5,64652954,13,"PS_Y(13)","F116+36088im(13)","HW_1(1);GHW_1(2);HM_1(1)","","GFW_1(2)","FW_50(1);GFW_50(2);FM_50(2)","fprinW(1);fprinGW(1)","CMLM+SUPER(5)MLM+SUPER(8)","","","",0.1602,0.02146,1,"Chr05",64639094,64651583,12490,"+",-13860,1371,37924978,"Sobic.005G167700","Sobic.005G167700.1","Sobic.005G167700.1.p","PF00069,PF00481","PTHR13832,PTHR13832:SF266","KOG0698","3.1.3.16","","GO:0006468,GO:0005524,GO:0004672,GO:0003824,GO:0006470,GO:0004722","AT3G63340.1","","Protein phosphatase 2C family protein","LOC_Os11g37540.1",NA,"protein phosphatase 2C, putative, expressed"
"2694",4370,"PstI.TP719892","Sobic.005G167800",5,64652954,13,"PS_Y(13)","F116+36088im(13)","HW_1(1);GHW_1(2);HM_1(1)","","GFW_1(2)","FW_50(1);GFW_50(2);FM_50(2)","fprinW(1);fprinGW(1)","CMLM+SUPER(5)MLM+SUPER(8)","","","",0.1602,0.02146,1,"Chr05",64651919,64655299,3381,"-",-1035,-2345,37925088,"Sobic.005G167800","Sobic.005G167800.1","Sobic.005G167800.1.p","","PTHR34113,PTHR34113:SF2","","","","","AT3G55760.2","","","LOC_Os11g37560.2",NA,"expressed protein"
