"","SNP","Chromosome","Position","P.value","MAF","Ind.SNP","PS","Software","Method","Trait.name","PVE","maf","P.value.1","MAF.1"
"12467","PstI.TP202221",11,1654,0.00043021858444557,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",2.04126171907259,0.461576750489398,4e-04,NA
"12468","PstI.TP202221",11,1654,0.000998584936521919,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",1.69171846649474,0.461576750489398,0.001,NA
"12469","PstI.TP202284",10,56175041,5.17043130567572e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FM_1",0.398659290492432,0.267602322434859,5e-05,NA
"12470","PstI.TP202284",10,56175041,0.000735510165277861,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",0.526347561465348,0.267602322434859,7e-04,NA
"12471","PstI.TP202284",10,56175041,5.74072704392618e-06,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",0.375676391740444,0.267602322434859,6e-06,NA
"12472","PstI.TP203633",3,12897920,0.00012366517158788,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FD_1",0.353546836445746,0.280582100844072,1e-04,NA
"12473","PstI.TP204138",11,1665,0.000384064566176306,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",4.49535939203232,0.323855851026965,4e-04,NA
"12474","PstI.TP204901",11,1674,4.02355028879132e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FM_1",5.68464062540377,0.159355889777833,4e-05,NA
"12475","PstI.TP204901",11,1674,0.000281406660398984,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",5.06930702769502,0.159355889777833,3e-04,NA
"12478","PstI.TP208457",1,58918436,0.00108067655059954,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",0.00200255921479185,0.379157067385713,0.001,NA
"12479","PstI.TP208457",1,58918436,0.00120581862293139,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",0.0134376542985425,0.379157067385713,0.001,NA
"12480","PstI.TP209249",1,67863639,5.68838130586147e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FD_50",2.60398555717744,0.0923865528414316,6e-05,NA
"12481","PstI.TP209249",1,67863639,5.71120627620784e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","fprind",2.52653301161982,0.0923865528414316,6e-05,NA
"12482","PstI.TP209249",1,67863639,0.000173075421400564,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","fprinW",2.60735908994611,0.0923865528414316,2e-04,NA
"12483","PstI.TP209249",1,67863639,0.000802470609639821,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",2.44132779549485,0.0923865528414316,8e-04,NA
"12485","PstI.TP210621",9,47711703,0.000206110753178062,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",0.575842850135035,0.49238638284661,2e-04,NA
"12486","PstI.TP210621",9,47711703,0.000655435883753016,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",0.538607839917241,0.49238638284661,7e-04,NA
"12487","PstI.TP211414",1,13593203,0.000177091158494144,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",0.462261189669547,0.148248111753459,2e-04,NA
"12489","PstI.TP212298",8,45920553,0.000653708272897164,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",0.220863149514591,0.432250357618071,7e-04,NA
"12490","PstI.TP212298",8,45920553,0.00106159484227705,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",0.230624965036755,0.432250357618071,0.001,NA
"12491","PstI.TP212298",8,45920553,0.000383908039748396,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",0.451416955652876,0.432250357618071,4e-04,NA
"12492","PstI.TP212301",11,1735,0.000514561815051855,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",2.39488635958657,0.406053964139219,5e-04,NA
"12495","PstI.TP214793",11,1755,0.000674387712340538,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",6.46420911971663,0.107681578912773,7e-04,NA
"12496","PstI.TP217064",11,1768,0.000100142772747497,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",0.495743547036772,0.406708483405621,1e-04,NA
"12497","PstI.TP217064",11,1768,0.00079229209301456,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",0.36815859879185,0.406708483405621,8e-04,NA
"12499","PstI.TP218170",3,63210084,0.000688444132801291,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",8.89259445735598,0.19278164707336,7e-04,NA
"12500","PstI.TP218403",11,1781,0.000656703499659766,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",0.00154472471016752,0.342903588168617,7e-04,NA
"12501","PstI.TP218456",1,2917050,4.29551025593045e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",0.0624840456860122,0.485721551766478,4e-05,NA
"12502","PstI.TP218456",1,2917050,0.000881936163399293,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",0.106679221011218,0.485721551766478,9e-04,NA
"12503","PstI.TP218456",1,2917050,0.000305124889223024,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",0.0419694692345837,0.485721551766478,3e-04,NA
"12505","PstI.TP219514",4,691478,0.00018189491349331,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",0.019119112470106,0.238794696294085,2e-04,NA
"12506","PstI.TP219514",4,691478,0.00037925668207275,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",0.111723481521019,0.238794696294085,4e-04,NA
"12507","PstI.TP219514",4,691478,0.000216012917276847,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",0.0386667650422223,0.238794696294085,2e-04,NA
"12508","PstI.TP220192",7,42063325,0.000412205142590027,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",1.76017280907728,0.407744763220501,4e-04,NA
"12510","PstI.TP221463",11,1817,0.000609303368043163,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",0.0549882065695036,0.122920897813132,6e-04,NA
"12511","PstI.TP221463",11,1817,0.000238463200134834,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",0.334128160913143,0.122920897813132,2e-04,NA
"12513","PstI.TP223614",3,9044171,0.00073169843122845,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",0.619609780824947,0.169893233884754,7e-04,NA
"12514","PstI.TP225347",11,1850,4.20301807379041e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FM_1",2.02747693078713,0.357684529607618,4e-05,NA
"12515","PstI.TP225347",11,1850,6.21010417815509e-06,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",2.57616428486863,0.357684529607618,6e-06,NA
"12516","PstI.TP225347",11,1850,0.000798990581271519,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",2.18318207586112,0.357684529607618,8e-04,NA
"12517","PstI.TP225347",11,1850,5.3269935637828e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",2.69171397330806,0.357684529607618,5e-05,NA
"12518","PstI.TP227932",9,1786301,0.000343897363449322,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",1.09247046436288,0.177505786063963,3e-04,NA
"12519","PstI.TP227932",9,1786301,0.000182092072493004,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",1.62117401499806,0.177505786063963,2e-04,NA
"12522","PstI.TP229796",7,1433957,0.000585465611569157,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",2.50076845339738,0.0832204008626445,6e-04,NA
"12523","PstI.TP230384",6,60169404,0.000210198346601384,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FD_50",0.0334991512670276,0.273300933652494,2e-04,NA
"12524","PstI.TP230384",6,60169404,0.000211591611623654,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FM_50",1.88595237625482e-05,0.273300933652494,2e-04,NA
"12525","PstI.TP230384",6,60169404,0.000272951897432884,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","fprind",0.0245495487589322,0.273300933652494,3e-04,NA
"12526","PstI.TP230384",6,60169404,0.00014424721987108,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","fprinW",0.0466582419969363,0.273300933652494,1e-04,NA
"12527","PstI.TP230384",6,60169404,5.65064578373679e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FW_50",0.0521984882312905,0.273300933652494,6e-05,NA
"12528","PstI.TP230384",6,60169404,5.39722956250532e-06,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",0.104358003424228,0.273300933652494,5e-06,NA
"12529","PstI.TP230384",6,60169404,0.000111133799496255,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_50",0.0680503491759598,0.273300933652494,1e-04,NA
"12530","PstI.TP230384",6,60169404,1.93479873300458e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",0.0977726901726408,0.273300933652494,2e-05,NA
"12531","PstI.TP230384",6,60169404,8.1534315166399e-06,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",0.0454463325033725,0.273300933652494,8e-06,NA
"12532","PstI.TP234053",11,1921,0.000270913548128255,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FD_50",4.09069598910884,0.42541359912781,3e-04,NA
"12533","PstI.TP234053",11,1921,0.000194697166555849,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FM_50",3.8140179467362,0.42541359912781,2e-04,NA
"12534","PstI.TP234053",11,1921,0.000302743310678143,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","fprinW",4.12473914949927,0.42541359912781,3e-04,NA
"12535","PstI.TP234053",11,1921,0.000224446032036838,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FW_50",3.98954547654318,0.42541359912781,2e-04,NA
"12536","PstI.TP234053",11,1921,2.83786294447459e-06,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",2.91113357499393,0.42541359912781,3e-06,NA
"12537","PstI.TP234053",11,1921,0.000261423670622991,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_50",3.78820893637574,0.42541359912781,3e-04,NA
"12538","PstI.TP234053",11,1921,1.91885334548657e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",3.70941418830766,0.42541359912781,2e-05,NA
"12539","PstI.TP234053",11,1921,0.000265175550086183,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",3.48054916703749,0.42541359912781,3e-04,NA
"12540","PstI.TP234053",11,1921,0.000180139773575332,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HW_1",3.8524437655782,0.42541359912781,2e-04,NA
"12541","PstI.TP234335",5,53477940,0.000386511626844554,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",0.175617659861585,0.15328209710044,4e-04,NA
"12542","PstI.TP234444",7,63993635,0.000138103195940002,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",0.195836226130712,0.127920870162315,1e-04,NA
"12543","PstI.TP235450",3,68272072,0.00115871745501436,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",0.357439757901634,0.0960442413039757,0.001,NA
"12544","PstI.TP235450",3,68272072,0.000638882666939842,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",0.3379628533603,0.0960442413039757,6e-04,NA
"12545","PstI.TP235450",3,68272072,0.0002465132769859,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",0.543561555631737,0.0960442413039757,2e-04,NA
"12547","PstI.TP24175",7,4627972,0.00116539419484629,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",5.91782364670964,0.167260547449251,0.001,NA
"12548","PstI.TP24205",2,50025261,0.000280853909198186,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",0.0790038885644603,0.217249522196446,3e-04,NA
"12549","PstI.TP244063",1,59701281,0.000125254317141374,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",6.53595742820178,0.117541294441743,1e-04,NA
"12550","PstI.TP244063",1,59701281,0.000627607636569666,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",5.94926914101615,0.117541294441743,6e-04,NA
"12552","PstI.TP246552",3,54709176,0.000657635242859685,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",0.00266073917172344,0.131772302827182,7e-04,NA
"12553","PstI.TP248137",11,2017,7.68329684561124e-06,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FD_1",0.0309942373844378,0.149222996058172,8e-06,NA
"12554","PstI.TP248137",11,2017,3.26368855943719e-06,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FD_50",0.0388087772368293,0.149222996058172,3e-06,NA
"12555","PstI.TP248137",11,2017,0.000170421047372422,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FM_50",0.127085479401575,0.149222996058172,2e-04,NA
"12556","PstI.TP248137",11,2017,2.70727646951601e-06,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","fprind",0.0442577514965108,0.149222996058172,3e-06,NA
"12557","PstI.TP248137",11,2017,1.93056337059369e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","fprinW",0.0247223095250653,0.149222996058172,2e-05,NA
"12558","PstI.TP248137",11,2017,1.77253427281722e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FW_1",0.0386315347446434,0.149222996058172,2e-05,NA
"12559","PstI.TP248137",11,2017,7.13274907106577e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FW_50",0.0147040412699407,0.149222996058172,7e-05,NA
"12560","PstI.TP248137",11,2017,2.78435338178913e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",0.0660060010800418,0.149222996058172,3e-05,NA
"12561","PstI.TP248137",11,2017,3.95582986520505e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_50",0.00445303961337869,0.149222996058172,4e-05,NA
"12562","PstI.TP248137",11,2017,0.000360826098271311,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",0.00113976839958814,0.149222996058172,4e-04,NA
"12563","PstI.TP248137",11,2017,9.63188069571014e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_50",0.0578327497803299,0.149222996058172,1e-04,NA
"12564","PstI.TP248137",11,2017,7.46469714511302e-06,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HD_1",0.0351535718596454,0.149222996058172,7e-06,NA
"12565","PstI.TP248137",11,2017,3.76839626306308e-06,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HW_1",0.0218178779157944,0.149222996058172,4e-06,NA
"12569","PstI.TP253737",2,69121109,0.000167169038856111,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FD_1",0.292649320431343,0.491296593918788,2e-04,NA
"12570","PstI.TP253737",2,69121109,0.000250226408015051,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FD_50",0.353915090179576,0.491296593918788,3e-04,NA
"12571","PstI.TP253737",2,69121109,0.00028664682734604,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","fprind",0.36989176519176,0.491296593918788,3e-04,NA
"12572","PstI.TP253737",2,69121109,0.000189547909451123,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","fprinW",0.312590984034495,0.491296593918788,2e-04,NA
"12573","PstI.TP253737",2,69121109,0.000107292216297739,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FW_50",0.273065255083277,0.491296593918788,1e-04,NA
"12574","PstI.TP253737",2,69121109,2.86247566534162e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",0.276258987120267,0.491296593918788,3e-05,NA
"12575","PstI.TP253737",2,69121109,9.59856844075417e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_50",0.188745679618595,0.491296593918788,1e-04,NA
"12576","PstI.TP253737",2,69121109,0.00049574443961186,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",0.330921704313289,0.491296593918788,5e-04,NA
"12577","PstI.TP253737",2,69121109,8.70713375720139e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",0.499167064663567,0.491296593918788,9e-05,NA
"12578","PstI.TP253737",2,69121109,0.00020445581104985,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HW_1",0.297378229197907,0.491296593918788,2e-04,NA
"12580","PstI.TP256718",9,3619750,0.000156449969181996,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",4.69319654549863,0.461081603972699,2e-04,NA
"12581","PstI.TP256718",9,3619750,0.00027009338235315,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",5.62217294885005,0.461081603972699,3e-04,NA
"12582","PstI.TP256850",6,49643828,0.000206862345500347,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FM_50",0.327026826408198,0.180563112854857,2e-04,NA
"12584","PstI.TP257951",4,14228269,0.000609932478367852,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",0.309190039673686,0.0665447980487355,6e-04,NA
"12586","PstI.TP265440",7,55685759,7.55091631344253e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",0.261223320424497,0.398159623821906,8e-05,NA
"12587","PstI.TP265440",7,55685759,3.93817265781623e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",0.0295201040862469,0.398159623821906,4e-05,NA
"12588","PstI.TP26581",6,60674367,4.35528946564763e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FD_1",2.67415944277062,0.430255032705512,4e-05,NA
"12589","PstI.TP26581",6,60674367,6.05116601916401e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FD_50",3.13043804704319,0.430255032705512,6e-05,NA
"12590","PstI.TP26581",6,60674367,6.9896399270279e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FM_1",2.99764808590423,0.430255032705512,7e-05,NA
"12591","PstI.TP26581",6,60674367,8.02792631437135e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","fprind",3.02961031980967,0.430255032705512,8e-05,NA
"12592","PstI.TP26581",6,60674367,0.000118186418531799,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","fprinW",3.06304057237172,0.430255032705512,1e-04,NA
"12593","PstI.TP26581",6,60674367,5.52507605319729e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FW_1",2.78188148485107,0.430255032705512,6e-05,NA
"12594","PstI.TP26581",6,60674367,3.48670551349263e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FW_50",3.07993779124705,0.430255032705512,3e-05,NA
"12595","PstI.TP26581",6,60674367,1.43378768732766e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",2.88524152425066,0.430255032705512,1e-05,NA
"12596","PstI.TP26581",6,60674367,3.56772174255143e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_50",3.03883424459645,0.430255032705512,4e-05,NA
"12597","PstI.TP26581",6,60674367,2.74880639045154e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",2.73602366397374,0.430255032705512,3e-05,NA
"12598","PstI.TP26581",6,60674367,6.86513286305137e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HD_1",2.84519283552953,0.430255032705512,7e-05,NA
"12599","PstI.TP26581",6,60674367,2.54839785246248e-06,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HW_1",2.92406498941351,0.430255032705512,3e-06,NA
"12601","PstI.TP268577",11,2179,0.000380846741852491,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",0.758696453724454,0.164542813955879,4e-04,NA
"12602","PstI.TP268577",11,2179,0.000135801817979878,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",1.06028718166827,0.164542813955879,1e-04,NA
"12604","PstI.TP270543",6,54368545,0.000280592808295698,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FD_50",8.46902771898915,0.127450980392157,3e-04,NA
"12605","PstI.TP270543",6,54368545,0.000298632391029504,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","fprind",8.360238102217,0.127450980392157,3e-04,NA
"12606","PstI.TP270543",6,54368545,0.000367545377170363,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FW_50",8.68412634363726,0.127450980392157,4e-04,NA
"12608","PstI.TP275480",7,56994178,0.00047448147068908,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",3.64703522035067,0.373302064006215,5e-04,NA
"12609","PstI.TP276669",10,582355,0.000328276256604491,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",0.072335769830729,0.459659479155706,3e-04,NA
"12610","PstI.TP276669",10,582355,0.000135418912632509,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",0.00113603708773529,0.459659479155706,1e-04,NA
"12611","PstI.TP276987",11,2249,0.000237167208632124,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",0.251282070240653,0.349168592584085,2e-04,NA
"12612","PstI.TP27966",11,215,0.000374477140883232,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",8.42397948649152,0.484963644891258,4e-04,NA
"12613","PstI.TP280290",4,11044267,0.000735108150329866,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",0.330918132567852,0.193242561907272,7e-04,NA
"12614","PstI.TP28147",11,216,0.000761456535605965,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",0.333187020998255,0.0517415920415155,8e-04,NA
"12615","PstI.TP28147",11,216,0.00049001475353958,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",0.454329735128702,0.0517415920415155,5e-04,NA
"12616","PstI.TP28147",11,216,0.000586996871011258,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",0.464203893801599,0.0517415920415155,6e-04,NA
"12617","PstI.TP28557",4,43964717,0.000445856587771034,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",0.0891437707744005,0.371569948663074,4e-04,NA
"12618","PstI.TP28557",4,43964717,0.000486299633868811,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",0.124791771337386,0.371569948663074,5e-04,NA
"12619","PstI.TP286131",3,4213473,0.000521546157770735,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",0.701661447941971,0.354056321967637,5e-04,NA
"12620","PstI.TP289559",6,54709070,3.48316981998033e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FD_50",0.0358361971387088,0.410737791917333,3e-05,NA
"12621","PstI.TP289559",6,54709070,4.21566966845624e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","fprind",0.0416166765826771,0.410737791917333,4e-05,NA
"12622","PstI.TP289559",6,54709070,0.000195589170425597,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","fprinW",0.0403662857550089,0.410737791917333,2e-04,NA
"12623","PstI.TP289559",6,54709070,0.000129251855232352,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FW_50",0.0429388967291165,0.410737791917333,1e-04,NA
"12624","PstI.TP289559",6,54709070,0.000100626168967776,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_50",0.058061265237018,0.410737791917333,1e-04,NA
"12625","PstI.TP29028",6,45093133,0.000117190190000544,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FD_1",3.52030094357083,0.20320964146933,1e-04,NA
"12626","PstI.TP29028",6,45093133,1.30118508470844e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FD_50",3.52836277376344,0.20320964146933,1e-05,NA
"12627","PstI.TP29028",6,45093133,4.75421866568393e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FM_50",3.13150928765955,0.20320964146933,5e-05,NA
"12628","PstI.TP29028",6,45093133,1.685028459021e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","fprind",3.56161220991909,0.20320964146933,2e-05,NA
"12629","PstI.TP29028",6,45093133,2.38232549054349e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","fprinW",3.57016492310513,0.20320964146933,2e-05,NA
"12630","PstI.TP29028",6,45093133,2.53501258097704e-05,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","FW_50",3.45613088042136,0.20320964146933,3e-05,NA
"12631","PstI.TP29028",6,45093133,3.325522877743e-06,NA,"F116+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",3.9517009891134,0.20320964146933,3e-06,NA
